timestamp,sensor_group,channel,raw_adc,voltage,dose_rad
2026-06-13T00:00:31.972768,R1,1,1591,0.24261294261294264,102.44008258247032
2026-06-13T00:00:31.985968,R1,2,1593,0.24505494505494507,104.71945706927478
2026-06-13T00:00:31.997767,R1,3,1626,0.28534798534798544,146.31818157193152
2026-06-13T00:00:32.009495,R1,4,1528,0.16568986568986577,44.31454123696909
2026-06-13T00:00:32.021231,R1,5,1705,0.381807081807082,277.45818647204015
2026-06-13T00:00:32.735784,R2,1,1614,0.27069597069597084,130.31485267099328
2026-06-13T00:00:32.747761,R2,2,1615,0.27191697191697206,131.6099502054994
2026-06-13T00:00:32.759514,R2,3,1618,0.2755799755799757,135.5371593511251
2026-06-13T00:00:32.771229,R2,4,1599,0.2523809523809524,111.721956830711
2026-06-13T00:00:32.782920,R2,5,1698,0.3732600732600735,263.9927822694914
2026-06-13T00:01:31.985873,R1,1,1596,0.24871794871794872,108.18983629325407
2026-06-13T00:01:31.998122,R1,2,1591,0.24261294261294264,102.44008258247032
2026-06-13T00:01:32.009818,R1,3,1629,0.2890109890109891,150.477203901906
2026-06-13T00:01:32.021557,R1,4,1524,0.1608058608058609,41.49478358959103
2026-06-13T00:01:32.033346,R1,5,1706,0.3830280830280832,279.41164067076767
2026-06-13T00:01:32.747786,R2,1,1606,0.2609279609279609,120.20467489637791
2026-06-13T00:01:32.759651,R2,2,1615,0.27191697191697206,131.6099502054994
2026-06-13T00:01:32.771635,R2,3,1614,0.27069597069597084,130.31485267099328
2026-06-13T00:01:32.783354,R2,4,1598,0.25115995115995116,110.53771211568763
2026-06-13T00:01:32.795070,R2,5,1697,0.37203907203907227,262.09892106416106
2026-06-13T00:02:31.999775,R1,1,1596,0.24871794871794872,108.18983629325407
2026-06-13T00:02:32.012054,R1,2,1590,0.24139194139194142,101.31063861740232
2026-06-13T00:02:32.023977,R1,3,1627,0.28656898656898666,147.69746570039325
2026-06-13T00:02:32.035859,R1,4,1523,0.15958485958485968,40.805603526380885
2026-06-13T00:02:32.047717,R1,5,1703,0.37936507936507957,273.5736705275669
2026-06-13T00:02:32.762163,R2,1,1605,0.2597069597069597,118.97213345762198
2026-06-13T00:02:32.774218,R2,2,1616,0.2731379731379733,132.9120297162689
2026-06-13T00:02:32.786156,R2,3,1617,0.2743589743589745,134.22109737996414
