timestamp,sensor_group,channel,raw_adc,voltage,dose_rad,elapsed_seconds,voltage_valid,voltage_diff_from_mean,voltage_abs_diff_from_mean
2026-06-08 08:15:01.118729,R1,2,1598,0.251159951,110.5377121,0.0,True,0.0004070002592592714,0.0004070002592592714
2026-06-08 08:16:01.128819,R1,2,1588,0.238949939,99.07220327,60.01009,True,-0.011803011740740721,0.011803011740740721
2026-06-08 08:17:01.142637,R1,2,1592,0.243833944,103.5763531,120.023908,True,-0.006919006740740724,0.006919006740740724
2026-06-08 08:18:01.155696,R1,2,1599,0.252380952,111.7219568,180.036967,True,0.0016280012592592707,0.0016280012592592707
2026-06-08 08:19:01.167215,R1,2,1597,0.24993895,109.3603408,240.048486,True,-0.0008140007407407279,0.0008140007407407279
2026-06-08 08:19:42.304177,R1,2,1606,0.260927961,120.2046749,281.185448,True,0.010175010259259265,0.010175010259259265
2026-06-08 08:26:01.256768,R1,2,1592,0.243833944,103.5763531,660.138039,True,-0.006919006740740724,0.006919006740740724
2026-06-08 08:27:01.269751,R1,2,1603,0.257264957,116.527801,720.151022,True,0.006512006259259295,0.006512006259259295
2026-06-08 08:28:01.276836,R1,2,1598,0.251159951,110.5377121,780.158107,True,0.0004070002592592714,0.0004070002592592714
2026-06-08 08:29:01.293717,R1,2,1599,0.252380952,111.7219568,840.174988,True,0.0016280012592592707,0.0016280012592592707
2026-06-08 08:30:01.308396,R1,2,1601,0.254822955,114.1110928,900.189667,True,0.004070004259259297,0.004070004259259297
2026-06-08 08:31:01.334154,R1,2,1601,0.254822955,114.1110928,960.215425,True,0.004070004259259297,0.004070004259259297
2026-06-08 08:32:01.335147,R1,2,1601,0.254822955,114.1110928,1020.216418,True,0.004070004259259297,0.004070004259259297
2026-06-08 08:33:01.349906,R1,2,1595,0.247496947,107.0261919,1080.231177,True,-0.003256003740740726,0.003256003740740726
2026-06-08 08:34:01.362198,R1,2,1599,0.252380952,111.7219568,1140.243469,True,0.0016280012592592707,0.0016280012592592707
2026-06-08 08:35:01.373487,R1,2,1594,0.246275946,105.8694011,1200.254758,True,-0.004477004740740725,0.004477004740740725
2026-06-08 08:36:01.387378,R1,2,1601,0.254822955,114.1110928,1260.268649,True,0.004070004259259297,0.004070004259259297
,R1,2,1599,0.252380952,111.7219568,,True,0.0016280012592592707,0.0016280012592592707
,R1,2,1597,0.24993895,109.3603408,,True,-0.0008140007407407279,0.0008140007407407279
,R1,2,1597,0.24993895,109.3603408,,True,-0.0008140007407407279,0.0008140007407407279
,R1,2,1591,0.242612943,102.4400826,,True,-0.008140007740740723,0.008140007740740723
,R1,2,1596,0.248717949,108.1898363,,True,-0.0020350017407407273,0.0020350017407407273
,R1,2,1596,0.248717949,108.1898363,,True,-0.0020350017407407273,0.0020350017407407273
,R1,2,1596,0.248717949,108.1898363,,True,-0.0020350017407407273,0.0020350017407407273
,R1,2,1599,0.252380952,111.7219568,,True,0.0016280012592592707,0.0016280012592592707
,R1,2,1600,0.253601954,112.9130815,,True,0.0028490032592592973,0.0028490032592592973
,R1,2,1602,0.256043956,115.3159971,,True,0.005291005259259296,0.005291005259259296
