timestamp,sensor_group,channel,raw_adc,voltage,dose_rad,raw_timestamp,elapsed_seconds,voltage_valid,voltage_diff_from_mean,voltage_abs_diff_from_mean
2026-06-08 08:20:01.943898,R2,2,1617,0.274358974,134.2210974,2026-06-08T08:20:01.943898,0.0,True,-0.003744404033333426,0.003744404033333426
2026-06-08 08:21:01.957017,R2,2,1627,0.286568987,147.6974657,2026-06-08T08:21:01.957017,60.013119,True,0.008465608966666593,0.008465608966666593
2026-06-08 08:22:01.968781,R2,2,4027,3.216971917,29997.71542,2026-06-08T08:22:01.968781,120.024883,False,2.9388685389666667,2.9388685389666667
2026-06-08 08:23:01.977951,R2,2,1615,0.271916972,131.6099502,2026-06-08T08:23:01.977951,180.034053,True,-0.006186406033333425,0.006186406033333425
2026-06-08 08:24:01.991478,R2,2,1620,0.278021978,138.1902907,2026-06-08T08:24:01.991478,240.04758,True,-8.140003333340085e-05,8.140003333340085e-05
2026-06-08 08:25:02.004907,R2,2,1613,0.269474969,129.0267309,2026-06-08T08:25:02.004907,300.061009,True,-0.008628409033333395,0.008628409033333395
2026-06-08 08:26:02.018143,R2,2,1626,0.285347985,146.3181816,2026-06-08T08:26:02.018143,360.074245,True,0.007244606966666622,0.007244606966666622
2026-06-08 08:27:02.030735,R2,2,1619,0.276800977,136.8602218,2026-06-08T08:27:02.030735,420.086837,True,-0.0013024010333334002,0.0013024010333334002
2026-06-08 08:28:02.037960,R2,2,1618,0.275579976,135.5371594,2026-06-08T08:28:02.037960,480.094062,True,-0.0025234020333333995,0.0025234020333333995
2026-06-08 08:29:02.055127,R2,2,1620,0.278021978,138.1902907,2026-06-08T08:29:02.055127,540.111229,True,-8.140003333340085e-05,8.140003333340085e-05
2026-06-08 08:30:02.070729,R2,2,1626,0.285347985,146.3181816,2026-06-08T08:30:02.070729,600.126831,True,0.007244606966666622,0.007244606966666622
2026-06-08 08:31:02.095615,R2,2,1621,0.279242979,139.5273723,2026-06-08T08:31:02.095615,660.151717,True,0.0011396009666665985,0.0011396009666665985
2026-06-08 08:32:02.096961,R2,2,1620,0.278021978,138.1902907,2026-06-08T08:32:02.096961,720.153063,True,-8.140003333340085e-05,8.140003333340085e-05
2026-06-08 08:33:02.112864,R2,2,1623,0.281684982,142.2225977,2026-06-08T08:33:02.112864,780.168966,True,0.003581603966666569,0.003581603966666569
2026-06-08 08:34:02.124182,R2,2,1624,0.282905983,143.5807535,2026-06-08T08:34:02.124182,840.180284,True,0.004802604966666624,0.004802604966666624
2026-06-08 08:35:02.135320,R2,2,1627,0.286568987,147.6974657,2026-06-08T08:35:02.135320,900.191422,True,0.008465608966666593,0.008465608966666593
2026-06-08 08:36:02.149089,R2,2,1618,0.275579976,135.5371594,2026-06-08T08:36:02.149089,960.205191,True,-0.0025234020333333995,0.0025234020333333995
2026-06-08 08:37:02.162513,R2,2,1621,0.279242979,139.5273723,2026-06-08T08:37:02.162513,1020.218615,True,0.0011396009666665985,0.0011396009666665985
2026-06-08 08:38:02.177601,R2,2,1616,0.273137973,132.9120297,1969-12-31T19:01:18.682688,1080.233703,True,-0.004965405033333425,0.004965405033333425
2026-06-08 08:39:02.185218,R2,2,1613,0.269474969,129.0267309,1969-12-31T19:02:18.690305,1140.24132,True,-0.008628409033333395,0.008628409033333395
2026-06-08 08:40:02.198775,R2,2,1631,0.291452991,153.2852081,1969-12-31T19:03:18.703862,1200.254877,True,0.01334961296666659,0.01334961296666659
2026-06-08 08:41:02.211718,R2,2,1622,0.28046398,140.8714726,1969-12-31T19:04:18.716805,1260.26782,True,0.002360601966666598,0.002360601966666598
2026-06-08 08:42:02.228662,R2,2,1615,0.271916972,131.6099502,1969-12-31T19:05:18.733749,1320.284764,True,-0.006186406033333425,0.006186406033333425
2026-06-08 08:43:02.238883,R2,2,1621,0.279242979,139.5273723,1969-12-31T19:06:18.743970,1380.294985,True,0.0011396009666665985,0.0011396009666665985
2026-06-08 08:44:02.253141,R2,2,1626,0.285347985,146.3181816,1969-12-31T19:07:18.758228,1440.309243,True,0.007244606966666622,0.007244606966666622
2026-06-08 08:45:02.265133,R2,2,1621,0.279242979,139.5273723,1969-12-31T19:08:18.770220,1500.321235,True,0.0011396009666665985,0.0011396009666665985
2026-06-08 08:46:02.275734,R2,2,1614,0.270695971,130.3148527,1969-12-31T19:09:18.780821,1560.331836,True,-0.007407407033333424,0.007407407033333424
2026-06-08 08:47:02.285487,R2,2,1614,0.270695971,130.3148527,1969-12-31T19:10:18.790574,1620.341589,True,-0.007407407033333424,0.007407407033333424
2026-06-08 08:48:02.304887,R2,2,1621,0.279242979,139.5273723,1969-12-31T19:11:18.809974,1680.360989,True,0.0011396009666665985,0.0011396009666665985
2026-06-08 08:49:02.317481,R2,2,1617,0.274358974,134.2210974,1969-12-31T19:12:18.822568,1740.373583,True,-0.003744404033333426,0.003744404033333426
2026-06-08 08:50:02.333163,R2,2,1616,0.273137973,132.9120297,1969-12-31T19:13:18.838250,1800.389265,True,-0.004965405033333425,0.004965405033333425
