timestamp,sensor_group,channel,raw_adc,voltage,dose_rad,elapsed_seconds,voltage_valid,voltage_diff_from_mean,voltage_abs_diff_from_mean
2026-06-08 08:15:01.154323,R1,5,1700,0.375702076,267.8028068,0.0,True,-0.011983900555555482,0.011983900555555482
2026-06-08 08:16:01.163836,R1,5,1702,0.378144078,271.6425993,60.009513,True,-0.009541898555555484,0.009541898555555484
2026-06-08 08:17:01.177660,R1,5,1711,0.389133089,289.2910618,120.023337,True,0.0014471124444445094,0.0014471124444445094
2026-06-08 08:18:01.191428,R1,5,1704,0.380586081,275.512198,180.037105,True,-0.007099895555555458,0.007099895555555458
2026-06-08 08:19:01.202397,R1,5,1713,0.391575092,293.2952541,240.048074,True,0.0038891154444445353,0.0038891154444445353
2026-06-08 08:19:42.339540,R1,5,1716,0.395238095,299.3578269,281.185217,True,0.007552118444444533,0.007552118444444533
2026-06-08 08:25:01.278109,R1,5,1714,0.392796093,295.3086025,600.123786,True,0.005110116444444535,0.005110116444444535
2026-06-08 08:26:01.291795,R1,5,1710,0.387912088,287.3002086,660.137472,True,0.00022611144444451003,0.00022611144444451003
2026-06-08 08:27:01.304859,R1,5,1716,0.395238095,299.3578269,720.150536,True,0.007552118444444533,0.007552118444444533
2026-06-08 08:28:01.311877,R1,5,1710,0.387912088,287.3002086,780.157554,True,0.00022611144444451003,0.00022611144444451003
2026-06-08 08:29:01.328758,R1,5,1712,0.39035409,291.2894088,840.174435,True,0.0026681134444445087,0.0026681134444445087
2026-06-08 08:30:01.344111,R1,5,1709,0.386691087,285.3168446,900.189788,True,-0.0009948895555554893,0.0009948895555554893
2026-06-08 08:31:01.369179,R1,5,1713,0.391575092,293.2952541,960.214856,True,0.0038891154444445353,0.0038891154444445353
2026-06-08 08:32:01.370258,R1,5,1710,0.387912088,287.3002086,1020.215935,True,0.00022611144444451003,0.00022611144444451003
2026-06-08 08:33:01.385814,R1,5,1702,0.378144078,271.6425993,1080.231491,True,-0.009541898555555484,0.009541898555555484
2026-06-08 08:34:01.397330,R1,5,1705,381807000000000.0,277.4581865,1140.243007,False,381806999999999.6,381806999999999.6
2026-06-08 08:35:01.408692,R1,5,1710,0.387912088,287.3002086,1200.254369,True,0.00022611144444451003,0.00022611144444451003
2026-06-08 08:36:01.422872,R1,5,1710,0.387912088,287.3002086,1260.268549,True,0.00022611144444451003,0.00022611144444451003
,R1,5,1705,0.381807082,277.4581865,,True,-0.005878894555555458,0.005878894555555458
,R1,5,1706,0.383028083,279.4116407,,True,-0.004657893555555459,0.004657893555555459
,R1,5,1712,0.39035409,291.2894088,,True,0.0026681134444445087,0.0026681134444445087
,R1,5,1712,0.39035409,291.2894088,,True,0.0026681134444445087,0.0026681134444445087
,R1,5,1714,0.0,3.92796e+16,,False,-0.3876859765555555,0.3876859765555555
,R1,5,1712,0.39035409,291.2894088,,True,0.0026681134444445087,0.0026681134444445087
,R1,5,1711,0.389133089,289.2910618,,True,0.0014471124444445094,0.0014471124444445094
,R1,5,1708,0.385470085,283.3409651,,True,-0.0022158915555554604,0.0022158915555554604
,R1,5,1717,0.396459096,301.3937121,,True,0.008773119444444533,0.008773119444444533
,R1,5,1710,0.387912088,287.3002086,,True,0.00022611144444451003,0.00022611144444451003
,R1,5,1710,0.387912088,287.3002086,,True,0.00022611144444451003,0.00022611144444451003
