timestamp,sensor_group,channel,raw_adc,raw_voltage_v,delta_voltage_v,dose_rad
2026-06-14T00:06:44.569251,R1,2,1586,1.936508,0.126508,257.916
2026-06-14T00:06:44.581007,R1,3,1624,1.982906,0.172906,363.313
2026-06-14T00:06:44.592800,R1,4,1523,1.859585,0.049585,92.345
2026-06-14T00:06:44.604559,R1,5,1703,2.079365,0.269365,590.762
2026-06-14T00:07:44.573691,R1,1,1598,1.95116,0.14116,290.851
2026-06-14T00:07:44.586006,R1,2,1588,1.93895,0.12895,263.381
2026-06-14T00:07:44.597776,R1,3,1623,1.981685,0.171685,360.5
2026-06-14T00:07:44.609490,R1,4,1517,1.852259,0.042259,77.495
2026-06-14T00:07:44.621183,R1,5,1703,2.079365,0.269365,590.762
2026-06-14T00:08:44.585586,R1,1,1593,1.945055,0.135055,277.086
2026-06-14T00:08:44.598148,R1,2,1585,1.935287,0.125287,255.188
2026-06-14T00:08:44.609919,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:08:44.621658,R1,4,1520,1.855922,0.045922,84.891
2026-06-14T00:08:44.633434,R1,5,1699,2.074481,0.264481,579.026
2026-06-14T00:09:44.600293,R1,1,1594,1.946276,0.136276,279.834
2026-06-14T00:09:44.612558,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:09:44.624348,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:09:44.636111,R1,4,1524,1.860806,0.050806,94.841
2026-06-14T00:09:44.647857,R1,5,1703,2.079365,0.269365,590.762
2026-06-14T00:10:44.612909,R1,1,1594,1.946276,0.136276,279.834
2026-06-14T00:10:44.625470,R1,2,1587,1.937729,0.127729,260.648
2026-06-14T00:10:44.637264,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:10:44.648999,R1,4,1524,1.860806,0.050806,94.841
2026-06-14T00:10:44.660695,R1,5,1708,2.08547,0.27547,605.461
2026-06-14T00:11:44.628554,R1,1,1594,1.946276,0.136276,279.834
2026-06-14T00:11:44.640925,R1,2,1588,1.93895,0.12895,263.381
2026-06-14T00:11:44.652848,R1,3,1624,1.982906,0.172906,363.313
2026-06-14T00:11:44.664762,R1,4,1522,1.858364,0.048364,89.854
2026-06-14T00:11:44.676678,R1,5,1701,2.076923,0.266923,584.892
2026-06-14T00:12:44.642655,R1,1,1590,1.941392,0.131392,268.856
2026-06-14T00:12:44.655032,R1,2,1586,1.936508,0.126508,257.916
2026-06-14T00:12:44.667010,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:12:44.678970,R1,4,1525,1.862027,0.052027,97.344
2026-06-14T00:12:44.690912,R1,5,1702,2.078144,0.268144,587.826
2026-06-14T00:13:44.656373,R1,1,1591,1.942613,0.132613,271.597
2026-06-14T00:13:44.669001,R1,2,1586,1.936508,0.126508,257.916
2026-06-14T00:13:44.680915,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:13:44.692839,R1,4,1522,1.858364,0.048364,89.854
2026-06-14T00:13:44.704746,R1,5,1702,2.078144,0.268144,587.826
2026-06-14T00:14:44.666904,R1,1,1597,1.949939,0.139939,288.094
2026-06-14T00:14:44.679522,R1,2,1588,1.93895,0.12895,263.381
2026-06-14T00:14:44.691315,R1,3,1622,1.980464,0.170464,357.69
2026-06-14T00:14:44.703090,R1,4,1519,1.854701,0.044701,82.419
2026-06-14T00:14:44.714919,R1,5,1702,2.078144,0.268144,587.826
2026-06-14T00:15:44.682215,R1,1,1593,1.945055,0.135055,277.086
2026-06-14T00:15:44.694776,R1,2,1586,1.936508,0.126508,257.916
2026-06-14T00:15:44.706748,R1,3,1621,1.979243,0.169243,354.881
2026-06-14T00:15:44.718652,R1,4,1518,1.85348,0.04348,79.954
2026-06-14T00:15:44.730530,R1,5,1701,2.076923,0.266923,584.892
2026-06-14T00:16:44.694678,R1,1,1594,1.946276,0.136276,279.834
2026-06-14T00:16:44.707258,R1,2,1586,1.936508,0.126508,257.916
2026-06-14T00:16:44.718997,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:16:44.730729,R1,4,1518,1.85348,0.04348,79.954
2026-06-14T00:16:44.742529,R1,5,1698,2.07326,0.26326,576.096
2026-06-14T00:17:44.708359,R1,1,1592,1.943834,0.133834,274.34
2026-06-14T00:17:44.720609,R1,2,1588,1.93895,0.12895,263.381
2026-06-14T00:17:44.732362,R1,3,1626,1.985348,0.175348,368.944
2026-06-14T00:17:44.744088,R1,4,1518,1.85348,0.04348,79.954
2026-06-14T00:17:44.755851,R1,5,1700,2.075702,0.265702,581.958
2026-06-14T00:18:44.724977,R1,1,1592,1.943834,0.133834,274.34
2026-06-14T00:18:44.737218,R1,2,1590,1.941392,0.131392,268.856
2026-06-14T00:18:44.749028,R1,3,1627,1.986569,0.176569,371.762
2026-06-14T00:18:44.760864,R1,4,1518,1.85348,0.04348,79.954
2026-06-14T00:18:44.772768,R1,5,1703,2.079365,0.269365,590.762
2026-06-14T00:19:44.735739,R1,1,1597,1.949939,0.139939,288.094
2026-06-14T00:19:44.748133,R1,2,1590,1.941392,0.131392,268.856
2026-06-14T00:19:44.760248,R1,3,1627,1.986569,0.176569,371.762
2026-06-14T00:19:44.772226,R1,4,1523,1.859585,0.049585,92.345
2026-06-14T00:19:44.784182,R1,5,1699,2.074481,0.264481,579.026
2026-06-14T00:20:44.751040,R1,1,1593,1.945055,0.135055,277.086
2026-06-14T00:20:44.763565,R1,2,1586,1.936508,0.126508,257.916
2026-06-14T00:20:44.775324,R1,3,1626,1.985348,0.175348,368.944
2026-06-14T00:20:44.787048,R1,4,1526,1.863248,0.053248,99.852
2026-06-14T00:20:44.798737,R1,5,1707,2.084249,0.274249,602.519
2026-06-14T00:21:44.764661,R1,1,1597,1.949939,0.139939,288.094
2026-06-14T00:21:44.777183,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:21:44.789141,R1,3,1621,1.979243,0.169243,354.881
2026-06-14T00:21:44.801070,R1,4,1519,1.854701,0.044701,82.419
2026-06-14T00:21:44.812991,R1,5,1700,2.075702,0.265702,581.958
2026-06-14T00:22:44.780237,R1,1,1594,1.946276,0.136276,279.834
2026-06-14T00:22:44.792637,R1,2,1586,1.936508,0.126508,257.916
2026-06-14T00:22:44.804570,R1,3,1629,1.989011,0.179011,377.404
2026-06-14T00:22:44.816526,R1,4,1520,1.855922,0.045922,84.891
2026-06-14T00:22:44.828430,R1,5,1700,2.075702,0.265702,581.958
2026-06-14T00:23:44.790625,R1,1,1594,1.946276,0.136276,279.834
2026-06-14T00:23:44.803208,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:23:44.815019,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:23:44.826775,R1,4,1524,1.860806,0.050806,94.841
2026-06-14T00:23:44.838588,R1,5,1700,2.075702,0.265702,581.958
2026-06-14T00:24:44.804719,R1,1,1595,1.947497,0.137497,282.585
2026-06-14T00:24:44.817037,R1,2,1586,1.936508,0.126508,257.916
2026-06-14T00:24:44.828780,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:24:44.840496,R1,4,1524,1.860806,0.050806,94.841
2026-06-14T00:24:44.852207,R1,5,1704,2.080586,0.270586,593.7
2026-06-14T00:25:44.817875,R1,1,1591,1.942613,0.132613,271.597
2026-06-14T00:25:44.830330,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:25:44.842095,R1,3,1624,1.982906,0.172906,363.313
2026-06-14T00:25:44.853923,R1,4,1525,1.862027,0.052027,97.344
2026-06-14T00:25:44.865747,R1,5,1704,2.080586,0.270586,593.7
2026-06-14T00:26:44.832698,R1,1,1591,1.942613,0.132613,271.597
2026-06-14T00:26:44.845006,R1,2,1587,1.937729,0.127729,260.648
2026-06-14T00:26:44.856900,R1,3,1627,1.986569,0.176569,371.762
2026-06-14T00:26:44.868731,R1,4,1518,1.85348,0.04348,79.954
2026-06-14T00:26:44.880523,R1,5,1705,2.081807,0.271807,596.638
2026-06-14T00:27:44.842199,R1,1,1594,1.946276,0.136276,279.834
2026-06-14T00:27:44.854775,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:27:44.866597,R1,3,1623,1.981685,0.171685,360.5
2026-06-14T00:27:44.878376,R1,4,1524,1.860806,0.050806,94.841
2026-06-14T00:27:44.890126,R1,5,1699,2.074481,0.264481,579.026
2026-06-14T00:28:44.861989,R1,1,1596,1.948718,0.138718,285.338
2026-06-14T00:28:44.874326,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:28:44.886134,R1,3,1623,1.981685,0.171685,360.5
2026-06-14T00:28:44.897877,R1,4,1526,1.863248,0.053248,99.852
2026-06-14T00:28:44.909711,R1,5,1707,2.084249,0.274249,602.519
2026-06-14T00:29:44.874787,R1,1,1597,1.949939,0.139939,288.094
2026-06-14T00:29:44.887342,R1,2,1588,1.93895,0.12895,263.381
2026-06-14T00:29:44.899256,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:29:44.911161,R1,4,1523,1.859585,0.049585,92.345
2026-06-14T00:29:44.923062,R1,5,1701,2.076923,0.266923,584.892
2026-06-14T00:30:44.887753,R1,1,1593,1.945055,0.135055,277.086
2026-06-14T00:30:44.900109,R1,2,1587,1.937729,0.127729,260.648
2026-06-14T00:30:44.911886,R1,3,1627,1.986569,0.176569,371.762
2026-06-14T00:30:44.923661,R1,4,1521,1.857143,0.047143,87.369
2026-06-14T00:30:44.935443,R1,5,1702,2.078144,0.268144,587.826
2026-06-14T00:31:44.902310,R1,1,1596,1.948718,0.138718,285.338
2026-06-14T00:31:44.914894,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:31:44.926839,R1,3,1628,1.98779,0.17779,374.582
2026-06-14T00:31:44.938792,R1,4,1527,1.864469,0.054469,102.365
2026-06-14T00:31:44.950735,R1,5,1698,2.07326,0.26326,576.096
2026-06-14T00:32:44.915066,R1,1,1591,1.942613,0.132613,271.597
2026-06-14T00:32:44.927345,R1,2,1586,1.936508,0.126508,257.916
2026-06-14T00:32:44.939167,R1,3,1622,1.980464,0.170464,357.69
2026-06-14T00:32:44.950968,R1,4,1520,1.855922,0.045922,84.891
2026-06-14T00:32:44.962745,R1,5,1702,2.078144,0.268144,587.826
2026-06-14T00:33:44.929930,R1,1,1595,1.947497,0.137497,282.585
2026-06-14T00:33:44.942676,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:33:44.954641,R1,3,1623,1.981685,0.171685,360.5
2026-06-14T00:33:44.966551,R1,4,1525,1.862027,0.052027,97.344
2026-06-14T00:33:44.978507,R1,5,1701,2.076923,0.266923,584.892
2026-06-14T00:34:44.943628,R1,1,1598,1.95116,0.14116,290.851
2026-06-14T00:34:44.956312,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:34:44.968287,R1,3,1627,1.986569,0.176569,371.762
2026-06-14T00:34:44.980243,R1,4,1521,1.857143,0.047143,87.369
2026-06-14T00:34:44.992217,R1,5,1706,2.083028,0.273028,599.578
2026-06-14T00:35:44.957148,R1,1,1592,1.943834,0.133834,274.34
2026-06-14T00:35:44.969637,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:35:44.981596,R1,3,1621,1.979243,0.169243,354.881
2026-06-14T00:35:44.993504,R1,4,1522,1.858364,0.048364,89.854
2026-06-14T00:35:45.005433,R1,5,1703,2.079365,0.269365,590.762
2026-06-14T00:36:44.969648,R1,1,1593,1.945055,0.135055,277.086
2026-06-14T00:36:44.982186,R1,2,1584,1.934066,0.124066,252.462
2026-06-14T00:36:44.993982,R1,3,1626,1.985348,0.175348,368.944
2026-06-14T00:36:45.005750,R1,4,1525,1.862027,0.052027,97.344
2026-06-14T00:36:45.017443,R1,5,1701,2.076923,0.266923,584.892
2026-06-14T00:37:44.982294,R1,1,1594,1.946276,0.136276,279.834
2026-06-14T00:37:44.994632,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:37:45.006546,R1,3,1621,1.979243,0.169243,354.881
2026-06-14T00:37:45.018399,R1,4,1524,1.860806,0.050806,94.841
2026-06-14T00:37:45.030185,R1,5,1704,2.080586,0.270586,593.7
2026-06-14T00:38:44.998179,R1,1,1594,1.946276,0.136276,279.834
2026-06-14T00:38:45.010460,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:38:45.022282,R1,3,1621,1.979243,0.169243,354.881
2026-06-14T00:38:45.034084,R1,4,1522,1.858364,0.048364,89.854
2026-06-14T00:38:45.045820,R1,5,1701,2.076923,0.266923,584.892
2026-06-14T00:39:45.011408,R1,1,1592,1.943834,0.133834,274.34
2026-06-14T00:39:45.023666,R1,2,1587,1.937729,0.127729,260.648
2026-06-14T00:39:45.035462,R1,3,1628,1.98779,0.17779,374.582
2026-06-14T00:39:45.047233,R1,4,1519,1.854701,0.044701,82.419
2026-06-14T00:39:45.058973,R1,5,1700,2.075702,0.265702,581.958
2026-06-14T00:40:45.024796,R1,1,1594,1.946276,0.136276,279.834
2026-06-14T00:40:45.037148,R1,2,1586,1.936508,0.126508,257.916
2026-06-14T00:40:45.048940,R1,3,1623,1.981685,0.171685,360.5
2026-06-14T00:40:45.060679,R1,4,1521,1.857143,0.047143,87.369
2026-06-14T00:40:45.072466,R1,5,1704,2.080586,0.270586,593.7
2026-06-14T00:41:45.031909,R1,1,1597,1.949939,0.139939,288.094
2026-06-14T00:41:45.044165,R1,2,1591,1.942613,0.132613,271.597
2026-06-14T00:41:45.056011,R1,3,1627,1.986569,0.176569,371.762
2026-06-14T00:41:45.067774,R1,4,1520,1.855922,0.045922,84.891
2026-06-14T00:41:45.079570,R1,5,1699,2.074481,0.264481,579.026
2026-06-14T00:42:45.045127,R1,1,1590,1.941392,0.131392,268.856
2026-06-14T00:42:45.057472,R1,2,1586,1.936508,0.126508,257.916
2026-06-14T00:42:45.069273,R1,3,1623,1.981685,0.171685,360.5
2026-06-14T00:42:45.081065,R1,4,1523,1.859585,0.049585,92.345
2026-06-14T00:42:45.092816,R1,5,1699,2.074481,0.264481,579.026
2026-06-14T00:43:45.056442,R1,1,1591,1.942613,0.132613,271.597
2026-06-14T00:43:45.068778,R1,2,1584,1.934066,0.124066,252.462
2026-06-14T00:43:45.080543,R1,3,1624,1.982906,0.172906,363.313
2026-06-14T00:43:45.092259,R1,4,1524,1.860806,0.050806,94.841
2026-06-14T00:43:45.103950,R1,5,1699,2.074481,0.264481,579.026
2026-06-14T00:44:45.072793,R1,1,1591,1.942613,0.132613,271.597
2026-06-14T00:44:45.085371,R1,2,1591,1.942613,0.132613,271.597
2026-06-14T00:44:45.097271,R1,3,1622,1.980464,0.170464,357.69
2026-06-14T00:44:45.109156,R1,4,1520,1.855922,0.045922,84.891
2026-06-14T00:44:45.121030,R1,5,1702,2.078144,0.268144,587.826
2026-06-14T00:45:45.086618,R1,1,1593,1.945055,0.135055,277.086
2026-06-14T00:45:45.099090,R1,2,1591,1.942613,0.132613,271.597
2026-06-14T00:45:45.110916,R1,3,1622,1.980464,0.170464,357.69
2026-06-14T00:45:45.122642,R1,4,1524,1.860806,0.050806,94.841
2026-06-14T00:45:45.134364,R1,5,1703,2.079365,0.269365,590.762
2026-06-14T00:46:45.101238,R1,1,1591,1.942613,0.132613,271.597
2026-06-14T00:46:45.113640,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:46:45.125568,R1,3,1627,1.986569,0.176569,371.762
2026-06-14T00:46:45.137518,R1,4,1522,1.858364,0.048364,89.854
2026-06-14T00:46:45.149426,R1,5,1702,2.078144,0.268144,587.826
2026-06-14T00:47:45.112324,R1,1,1595,1.947497,0.137497,282.585
2026-06-14T00:47:45.124800,R1,2,1592,1.943834,0.133834,274.34
2026-06-14T00:47:45.136621,R1,3,1629,1.989011,0.179011,377.404
2026-06-14T00:47:45.148416,R1,4,1522,1.858364,0.048364,89.854
2026-06-14T00:47:45.160165,R1,5,1707,2.084249,0.274249,602.519
2026-06-14T00:48:45.125096,R1,1,1595,1.947497,0.137497,282.585
2026-06-14T00:48:45.137416,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:48:45.149278,R1,3,1627,1.986569,0.176569,371.762
2026-06-14T00:48:45.161074,R1,4,1525,1.862027,0.052027,97.344
2026-06-14T00:48:45.172980,R1,5,1702,2.078144,0.268144,587.826
2026-06-14T00:49:45.146411,R1,1,1597,1.949939,0.139939,288.094
2026-06-14T00:49:45.159029,R1,2,1584,1.934066,0.124066,252.462
2026-06-14T00:49:45.171013,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:49:45.182984,R1,4,1523,1.859585,0.049585,92.345
2026-06-14T00:49:45.194976,R1,5,1697,2.072039,0.262039,573.166
2026-06-14T00:50:45.154551,R1,1,1596,1.948718,0.138718,285.338
2026-06-14T00:50:45.166927,R1,2,1583,1.932845,0.122845,249.739
2026-06-14T00:50:45.178884,R1,3,1628,1.98779,0.17779,374.582
2026-06-14T00:50:45.190784,R1,4,1525,1.862027,0.052027,97.344
2026-06-14T00:50:45.202660,R1,5,1703,2.079365,0.269365,590.762
2026-06-14T00:51:45.168596,R1,1,1592,1.943834,0.133834,274.34
2026-06-14T00:51:45.180963,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:51:45.192859,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:51:45.204743,R1,4,1525,1.862027,0.052027,97.344
2026-06-14T00:51:45.216670,R1,5,1699,2.074481,0.264481,579.026
2026-06-14T00:52:45.179247,R1,1,1592,1.943834,0.133834,274.34
2026-06-14T00:52:45.191537,R1,2,1585,1.935287,0.125287,255.188
2026-06-14T00:52:45.203345,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:52:45.215114,R1,4,1520,1.855922,0.045922,84.891
2026-06-14T00:52:45.226875,R1,5,1702,2.078144,0.268144,587.826
2026-06-14T00:53:45.194216,R1,1,1591,1.942613,0.132613,271.597
2026-06-14T00:53:45.206780,R1,2,1591,1.942613,0.132613,271.597
2026-06-14T00:53:45.218566,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:53:45.230284,R1,4,1523,1.859585,0.049585,92.345
2026-06-14T00:53:45.241975,R1,5,1703,2.079365,0.269365,590.762
2026-06-14T00:54:45.209013,R1,1,1591,1.942613,0.132613,271.597
2026-06-14T00:54:45.221494,R1,2,1590,1.941392,0.131392,268.856
2026-06-14T00:54:45.233257,R1,3,1627,1.986569,0.176569,371.762
2026-06-14T00:54:45.244971,R1,4,1522,1.858364,0.048364,89.854
2026-06-14T00:54:45.256740,R1,5,1702,2.078144,0.268144,587.826
2026-06-14T00:55:45.224897,R1,1,1592,1.943834,0.133834,274.34
2026-06-14T00:55:45.237114,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:55:45.248865,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:55:45.260621,R1,4,1519,1.854701,0.044701,82.419
2026-06-14T00:55:45.272453,R1,5,1704,2.080586,0.270586,593.7
2026-06-14T00:56:45.235816,R1,1,1593,1.945055,0.135055,277.086
2026-06-14T00:56:45.248272,R1,2,1586,1.936508,0.126508,257.916
2026-06-14T00:56:45.260189,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T00:56:45.272078,R1,4,1521,1.857143,0.047143,87.369
2026-06-14T00:56:45.283952,R1,5,1701,2.076923,0.266923,584.892
2026-06-14T00:57:45.249416,R1,1,1597,1.949939,0.139939,288.094
2026-06-14T00:57:45.261665,R1,2,1587,1.937729,0.127729,260.648
2026-06-14T00:57:45.273468,R1,3,1623,1.981685,0.171685,360.5
2026-06-14T00:57:45.285357,R1,4,1517,1.852259,0.042259,77.495
2026-06-14T00:57:45.297177,R1,5,1703,2.079365,0.269365,590.762
2026-06-14T00:58:45.263267,R1,1,1591,1.942613,0.132613,271.597
2026-06-14T00:58:45.275662,R1,2,1590,1.941392,0.131392,268.856
2026-06-14T00:58:45.287485,R1,3,1628,1.98779,0.17779,374.582
2026-06-14T00:58:45.299251,R1,4,1526,1.863248,0.053248,99.852
2026-06-14T00:58:45.310995,R1,5,1704,2.080586,0.270586,593.7
2026-06-14T00:59:45.277098,R1,1,1596,1.948718,0.138718,285.338
2026-06-14T00:59:45.289528,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T00:59:45.301361,R1,3,1626,1.985348,0.175348,368.944
2026-06-14T00:59:45.313127,R1,4,1521,1.857143,0.047143,87.369
2026-06-14T00:59:45.324962,R1,5,1698,2.07326,0.26326,576.096
2026-06-14T01:00:45.295560,R1,1,1595,1.947497,0.137497,282.585
2026-06-14T01:00:45.307801,R1,2,1590,1.941392,0.131392,268.856
2026-06-14T01:00:45.319639,R1,3,1627,1.986569,0.176569,371.762
2026-06-14T01:00:45.331511,R1,4,1525,1.862027,0.052027,97.344
2026-06-14T01:00:45.343305,R1,5,1704,2.080586,0.270586,593.7
2026-06-14T01:01:45.303297,R1,1,1595,1.947497,0.137497,282.585
2026-06-14T01:01:45.315797,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T01:01:45.327656,R1,3,1626,1.985348,0.175348,368.944
2026-06-14T01:01:45.339462,R1,4,1523,1.859585,0.049585,92.345
2026-06-14T01:01:45.351200,R1,5,1699,2.074481,0.264481,579.026
2026-06-14T01:02:45.317050,R1,1,1589,1.940171,0.130171,266.117
2026-06-14T01:02:45.329588,R1,2,1584,1.934066,0.124066,252.462
2026-06-14T01:02:45.341391,R1,3,1623,1.981685,0.171685,360.5
2026-06-14T01:02:45.353119,R1,4,1526,1.863248,0.053248,99.852
2026-06-14T01:02:45.364857,R1,5,1701,2.076923,0.266923,584.892
2026-06-14T01:03:45.330969,R1,1,1592,1.943834,0.133834,274.34
2026-06-14T01:03:45.343463,R1,2,1589,1.940171,0.130171,266.117
2026-06-14T01:03:45.355237,R1,3,1628,1.98779,0.17779,374.582
2026-06-14T01:03:45.366980,R1,4,1519,1.854701,0.044701,82.419
2026-06-14T01:03:45.378777,R1,5,1705,2.081807,0.271807,596.638
2026-06-14T01:04:45.346635,R1,1,1598,1.95116,0.14116,290.851
2026-06-14T01:04:45.359174,R1,2,1587,1.937729,0.127729,260.648
2026-06-14T01:04:45.370939,R1,3,1623,1.981685,0.171685,360.5
2026-06-14T01:04:45.382643,R1,4,1525,1.862027,0.052027,97.344
2026-06-14T01:04:45.394328,R1,5,1706,2.083028,0.273028,599.578
2026-06-14T01:05:45.361135,R1,1,1595,1.947497,0.137497,282.585
2026-06-14T01:05:45.373445,R1,2,1587,1.937729,0.127729,260.648
2026-06-14T01:05:45.385230,R1,3,1626,1.985348,0.175348,368.944
2026-06-14T01:05:45.396912,R1,4,1519,1.854701,0.044701,82.419
2026-06-14T01:05:45.408611,R1,5,1704,2.080586,0.270586,593.7
2026-06-14T01:06:45.374695,R1,1,1591,1.942613,0.132613,271.597
2026-06-14T01:06:45.386940,R1,2,1592,1.943834,0.133834,274.34
2026-06-14T01:06:45.398707,R1,3,1630,1.990232,0.180232,380.228
2026-06-14T01:06:45.410505,R1,4,1521,1.857143,0.047143,87.369
2026-06-14T01:06:45.422294,R1,5,1706,2.083028,0.273028,599.578
2026-06-14T01:07:45.389318,R1,1,1599,1.952381,0.142381,293.611
2026-06-14T01:07:45.401657,R1,2,1590,1.941392,0.131392,268.856
2026-06-14T01:07:45.413506,R1,3,1622,1.980464,0.170464,357.69
2026-06-14T01:07:45.425251,R1,4,1524,1.860806,0.050806,94.841
2026-06-14T01:07:45.436950,R1,5,1700,2.075702,0.265702,581.958
2026-06-14T01:08:45.402440,R1,1,1596,1.948718,0.138718,285.338
2026-06-14T01:08:45.415097,R1,2,1588,1.93895,0.12895,263.381
2026-06-14T01:08:45.427047,R1,3,1624,1.982906,0.172906,363.313
2026-06-14T01:08:45.438924,R1,4,1525,1.862027,0.052027,97.344
2026-06-14T01:08:45.450806,R1,5,1704,2.080586,0.270586,593.7
2026-06-14T01:09:45.415525,R1,1,1596,1.948718,0.138718,285.338
2026-06-14T01:09:45.427881,R1,2,1585,1.935287,0.125287,255.188
2026-06-14T01:09:45.440579,R1,3,1630,1.990232,0.180232,380.228
2026-06-14T01:09:45.452952,R1,4,1522,1.858364,0.048364,89.854
2026-06-14T01:09:45.465014,R1,5,1699,2.074481,0.264481,579.026
2026-06-14T01:10:45.430711,R1,1,1591,1.942613,0.132613,271.597
2026-06-14T01:10:45.443145,R1,2,1590,1.941392,0.131392,268.856
2026-06-14T01:10:45.455178,R1,3,1625,1.984127,0.174127,366.127
2026-06-14T01:10:45.467090,R1,4,1521,1.857143,0.047143,87.369
2026-06-14T01:10:45.478985,R1,5,1703,2.079365,0.269365,590.762
2026-06-14T01:11:45.444341,R1,1,1591,1.942613,0.132613,271.597
2026-06-14T01:11:45.456915,R1,2,1585,1.935287,0.125287,255.188
2026-06-14T01:11:45.468831,R1,3,1622,1.980464,0.170464,357.69
2026-06-14T01:11:45.480718,R1,4,1522,1.858364,0.048364,89.854
2026-06-14T01:11:45.492586,R1,5,1703,2.079365,0.269365,590.762
2026-06-14T01:12:45.454695,R1,1,1595,1.947497,0.137497,282.585
2026-06-14T01:12:45.466964,R1,2,1587,1.937729,0.127729,260.648
2026-06-14T01:12:45.478844,R1,3,1626,1.985348,0.175348,368.944
2026-06-14T01:12:45.490746,R1,4,1518,1.85348,0.04348,79.954
2026-06-14T01:12:45.502686,R1,5,1704,2.080586,0.270586,593.7
2026-06-14T01:13:45.469862,R1,1,1597,1.949939,0.139939,288.094
