timestamp,sensor_group,channel,raw_adc,raw_voltage_v,delta_voltage_v,dose_rad
2026-06-15T07:56:11.135548,R2,3,1611,1.967033,0.137033,281.54
2026-06-15T07:56:11.147486,R2,4,1592,1.943834,0.113834,229.723
2026-06-15T07:56:11.159506,R2,5,1699,2.074481,0.244481,531.19
2026-06-15T07:57:11.125624,R2,1,1610,1.965812,0.135812,278.79
2026-06-15T07:57:11.137785,R2,2,1613,1.969475,0.139475,287.046
2026-06-15T07:57:11.149713,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T07:57:11.161633,R2,4,1598,1.95116,0.12116,245.985
2026-06-15T07:57:11.173577,R2,5,1697,2.072039,0.242039,525.374
2026-06-15T07:58:11.138925,R2,1,1610,1.965812,0.135812,278.79
2026-06-15T07:58:11.150911,R2,2,1614,1.970696,0.140696,289.803
2026-06-15T07:58:11.162741,R2,3,1611,1.967033,0.137033,281.54
2026-06-15T07:58:11.174502,R2,4,1594,1.946276,0.116276,235.132
2026-06-15T07:58:11.186223,R2,5,1694,2.068376,0.238376,516.662
2026-06-15T07:59:11.151819,R2,1,1610,1.965812,0.135812,278.79
2026-06-15T07:59:11.164232,R2,2,1613,1.969475,0.139475,287.046
2026-06-15T07:59:11.176251,R2,3,1619,1.976801,0.146801,303.621
2026-06-15T07:59:11.188330,R2,4,1595,1.947497,0.117497,237.841
2026-06-15T07:59:11.200457,R2,5,1696,2.070818,0.240818,522.469
2026-06-15T08:00:11.163862,R2,1,1607,1.962149,0.132149,270.555
2026-06-15T08:00:11.175848,R2,2,1610,1.965812,0.135812,278.79
2026-06-15T08:00:11.187663,R2,3,1616,1.973138,0.143138,295.324
2026-06-15T08:00:11.199427,R2,4,1595,1.947497,0.117497,237.841
2026-06-15T08:00:11.211156,R2,5,1697,2.072039,0.242039,525.374
2026-06-15T08:01:11.180041,R2,1,1607,1.962149,0.132149,270.555
2026-06-15T08:01:11.192128,R2,2,1615,1.971917,0.141917,292.562
2026-06-15T08:01:11.204052,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T08:01:11.216016,R2,4,1599,1.952381,0.122381,248.704
2026-06-15T08:01:11.227954,R2,5,1693,2.067155,0.237155,513.76
2026-06-15T08:02:11.195701,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T08:02:11.207969,R2,2,1614,1.970696,0.140696,289.803
2026-06-15T08:02:11.219937,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T08:02:11.231820,R2,4,1597,1.949939,0.119939,243.268
2026-06-15T08:02:11.243675,R2,5,1696,2.070818,0.240818,522.469
2026-06-15T08:03:11.208115,R2,1,1612,1.968254,0.138254,284.292
2026-06-15T08:03:11.220156,R2,2,1608,1.96337,0.13337,273.297
2026-06-15T08:03:11.232043,R2,3,1615,1.971917,0.141917,292.562
2026-06-15T08:03:11.243757,R2,4,1599,1.952381,0.122381,248.704
2026-06-15T08:03:11.255532,R2,5,1698,2.07326,0.24326,528.281
2026-06-15T08:04:11.220808,R2,1,1614,1.970696,0.140696,289.803
2026-06-15T08:04:11.232781,R2,2,1617,1.974359,0.144359,298.087
2026-06-15T08:04:11.244558,R2,3,1619,1.976801,0.146801,303.621
2026-06-15T08:04:11.256387,R2,4,1597,1.949939,0.119939,243.268
2026-06-15T08:04:11.268163,R2,5,1695,2.069597,0.239597,519.564
2026-06-15T08:05:11.237616,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T08:05:11.249923,R2,2,1611,1.967033,0.137033,281.54
2026-06-15T08:05:11.261908,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T08:05:11.273907,R2,4,1596,1.948718,0.118718,240.553
2026-06-15T08:05:11.285845,R2,5,1695,2.069597,0.239597,519.564
2026-06-15T08:06:11.249111,R2,1,1611,1.967033,0.137033,281.54
2026-06-15T08:06:11.261110,R2,2,1616,1.973138,0.143138,295.324
2026-06-15T08:06:11.272866,R2,3,1611,1.967033,0.137033,281.54
2026-06-15T08:06:11.284602,R2,4,1599,1.952381,0.122381,248.704
2026-06-15T08:06:11.296336,R2,5,1694,2.068376,0.238376,516.662
2026-06-15T08:07:11.264217,R2,1,1610,1.965812,0.135812,278.79
2026-06-15T08:07:11.276397,R2,2,1612,1.968254,0.138254,284.292
2026-06-15T08:07:11.288370,R2,3,1611,1.967033,0.137033,281.54
2026-06-15T08:07:11.300314,R2,4,1592,1.943834,0.113834,229.723
2026-06-15T08:07:11.312222,R2,5,1696,2.070818,0.240818,522.469
2026-06-15T08:08:11.275833,R2,1,1612,1.968254,0.138254,284.292
2026-06-15T08:08:11.287809,R2,2,1616,1.973138,0.143138,295.324
2026-06-15T08:08:11.299582,R2,3,1612,1.968254,0.138254,284.292
2026-06-15T08:08:11.311322,R2,4,1590,1.941392,0.111392,224.324
2026-06-15T08:08:11.323100,R2,5,1693,2.067155,0.237155,513.76
2026-06-15T08:09:11.293572,R2,1,1611,1.967033,0.137033,281.54
2026-06-15T08:09:11.305761,R2,2,1610,1.965812,0.135812,278.79
2026-06-15T08:09:11.317860,R2,3,1616,1.973138,0.143138,295.324
2026-06-15T08:09:11.329831,R2,4,1596,1.948718,0.118718,240.553
2026-06-15T08:09:11.341782,R2,5,1693,2.067155,0.237155,513.76
2026-06-15T08:10:11.305757,R2,1,1606,1.960928,0.130928,267.815
2026-06-15T08:10:11.317926,R2,2,1613,1.969475,0.139475,287.046
2026-06-15T08:10:11.329749,R2,3,1616,1.973138,0.143138,295.324
2026-06-15T08:10:11.341494,R2,4,1599,1.952381,0.122381,248.704
2026-06-15T08:10:11.353192,R2,5,1696,2.070818,0.240818,522.469
2026-06-15T08:11:11.316739,R2,1,1614,1.970696,0.140696,289.803
2026-06-15T08:11:11.328732,R2,2,1612,1.968254,0.138254,284.292
2026-06-15T08:11:11.340540,R2,3,1619,1.976801,0.146801,303.621
2026-06-15T08:11:11.352300,R2,4,1598,1.95116,0.12116,245.985
2026-06-15T08:11:11.364040,R2,5,1695,2.069597,0.239597,519.564
2026-06-15T08:12:11.330211,R2,1,1610,1.965812,0.135812,278.79
2026-06-15T08:12:11.342186,R2,2,1613,1.969475,0.139475,287.046
2026-06-15T08:12:11.353920,R2,3,1613,1.969475,0.139475,287.046
2026-06-15T08:12:11.365602,R2,4,1598,1.95116,0.12116,245.985
2026-06-15T08:12:11.377323,R2,5,1696,2.070818,0.240818,522.469
2026-06-15T08:13:11.343556,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T08:13:11.355616,R2,2,1613,1.969475,0.139475,287.046
2026-06-15T08:13:11.367960,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T08:13:11.379769,R2,4,1594,1.946276,0.116276,235.132
2026-06-15T08:13:11.391520,R2,5,1700,2.075702,0.245702,534.1
2026-06-15T08:14:11.360979,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T08:14:11.373146,R2,2,1612,1.968254,0.138254,284.292
2026-06-15T08:14:11.385169,R2,3,1613,1.969475,0.139475,287.046
2026-06-15T08:14:11.397131,R2,4,1598,1.95116,0.12116,245.985
2026-06-15T08:14:11.409071,R2,5,1698,2.07326,0.24326,528.281
2026-06-15T08:15:11.372315,R2,1,1610,1.965812,0.135812,278.79
2026-06-15T08:15:11.384224,R2,2,1611,1.967033,0.137033,281.54
2026-06-15T08:15:11.395906,R2,3,1617,1.974359,0.144359,298.087
2026-06-15T08:15:11.407557,R2,4,1594,1.946276,0.116276,235.132
2026-06-15T08:15:11.419206,R2,5,1699,2.074481,0.244481,531.19
2026-06-15T08:16:11.389461,R2,1,1606,1.960928,0.130928,267.815
2026-06-15T08:16:11.401559,R2,2,1616,1.973138,0.143138,295.324
2026-06-15T08:16:11.413469,R2,3,1613,1.969475,0.139475,287.046
2026-06-15T08:16:11.425474,R2,4,1597,1.949939,0.119939,243.268
2026-06-15T08:16:11.437390,R2,5,1693,2.067155,0.237155,513.76
2026-06-15T08:17:11.399251,R2,1,1609,1.964591,0.134591,276.042
2026-06-15T08:17:11.411180,R2,2,1614,1.970696,0.140696,289.803
2026-06-15T08:17:11.422912,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T08:17:11.434657,R2,4,1598,1.95116,0.12116,245.985
2026-06-15T08:17:11.446342,R2,5,1697,2.072039,0.242039,525.374
2026-06-15T08:18:11.411632,R2,1,1609,1.964591,0.134591,276.042
2026-06-15T08:18:11.423579,R2,2,1615,1.971917,0.141917,292.562
2026-06-15T08:18:11.435550,R2,3,1616,1.973138,0.143138,295.324
2026-06-15T08:18:11.447434,R2,4,1596,1.948718,0.118718,240.553
2026-06-15T08:18:11.459171,R2,5,1692,2.065934,0.235934,510.86
2026-06-15T08:19:11.430127,R2,1,1606,1.960928,0.130928,267.815
2026-06-15T08:19:11.442246,R2,2,1614,1.970696,0.140696,289.803
2026-06-15T08:19:11.454203,R2,3,1615,1.971917,0.141917,292.562
2026-06-15T08:19:11.466123,R2,4,1596,1.948718,0.118718,240.553
2026-06-15T08:19:11.478002,R2,5,1696,2.070818,0.240818,522.469
2026-06-15T08:20:11.443857,R2,1,1605,1.959707,0.129707,265.077
2026-06-15T08:20:11.455928,R2,2,1610,1.965812,0.135812,278.79
2026-06-15T08:20:11.467850,R2,3,1618,1.97558,0.14558,300.853
2026-06-15T08:20:11.479822,R2,4,1596,1.948718,0.118718,240.553
2026-06-15T08:20:11.491753,R2,5,1695,2.069597,0.239597,519.564
2026-06-15T08:21:11.452984,R2,1,1604,1.958486,0.128486,262.342
2026-06-15T08:21:11.464940,R2,2,1612,1.968254,0.138254,284.292
2026-06-15T08:21:11.476736,R2,3,1612,1.968254,0.138254,284.292
2026-06-15T08:21:11.488484,R2,4,1601,1.954823,0.124823,254.152
2026-06-15T08:21:11.500241,R2,5,1692,2.065934,0.235934,510.86
2026-06-15T08:22:11.469945,R2,1,1609,1.964591,0.134591,276.042
2026-06-15T08:22:11.482014,R2,2,1615,1.971917,0.141917,292.562
2026-06-15T08:22:11.493955,R2,3,1616,1.973138,0.143138,295.324
2026-06-15T08:22:11.505766,R2,4,1593,1.945055,0.115055,232.426
2026-06-15T08:22:11.517498,R2,5,1692,2.065934,0.235934,510.86
2026-06-15T08:23:11.481092,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T08:23:11.493079,R2,2,1613,1.969475,0.139475,287.046
2026-06-15T08:23:11.504823,R2,3,1618,1.97558,0.14558,300.853
2026-06-15T08:23:11.516530,R2,4,1594,1.946276,0.116276,235.132
2026-06-15T08:23:11.528259,R2,5,1693,2.067155,0.237155,513.76
2026-06-15T08:24:11.496402,R2,1,1612,1.968254,0.138254,284.292
2026-06-15T08:24:11.508377,R2,2,1612,1.968254,0.138254,284.292
2026-06-15T08:24:11.520159,R2,3,1617,1.974359,0.144359,298.087
2026-06-15T08:24:11.531942,R2,4,1591,1.942613,0.112613,227.022
2026-06-15T08:24:11.543740,R2,5,1698,2.07326,0.24326,528.281
2026-06-15T08:25:11.509818,R2,1,1609,1.964591,0.134591,276.042
2026-06-15T08:25:11.521839,R2,2,1615,1.971917,0.141917,292.562
2026-06-15T08:25:11.533597,R2,3,1612,1.968254,0.138254,284.292
2026-06-15T08:25:11.545321,R2,4,1598,1.95116,0.12116,245.985
2026-06-15T08:25:11.557125,R2,5,1695,2.069597,0.239597,519.564
2026-06-15T08:26:11.522381,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T08:26:11.534358,R2,2,1617,1.974359,0.144359,298.087
2026-06-15T08:26:11.546160,R2,3,1618,1.97558,0.14558,300.853
2026-06-15T08:26:11.557977,R2,4,1596,1.948718,0.118718,240.553
2026-06-15T08:26:11.569655,R2,5,1690,2.063492,0.233492,505.065
2026-06-15T08:27:11.539005,R2,1,1607,1.962149,0.132149,270.555
2026-06-15T08:27:11.551018,R2,2,1612,1.968254,0.138254,284.292
2026-06-15T08:27:11.562827,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T08:27:11.574617,R2,4,1599,1.952381,0.122381,248.704
2026-06-15T08:27:11.586388,R2,5,1694,2.068376,0.238376,516.662
2026-06-15T08:28:11.542536,R2,1,1607,1.962149,0.132149,270.555
2026-06-15T08:28:11.554556,R2,2,1612,1.968254,0.138254,284.292
2026-06-15T08:28:11.566369,R2,3,1615,1.971917,0.141917,292.562
2026-06-15T08:28:11.578209,R2,4,1595,1.947497,0.117497,237.841
2026-06-15T08:28:11.590036,R2,5,1698,2.07326,0.24326,528.281
2026-06-15T08:29:11.555711,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T08:29:11.567682,R2,2,1609,1.964591,0.134591,276.042
2026-06-15T08:29:11.579504,R2,3,1611,1.967033,0.137033,281.54
2026-06-15T08:29:11.591239,R2,4,1599,1.952381,0.122381,248.704
2026-06-15T08:29:11.602956,R2,5,1693,2.067155,0.237155,513.76
2026-06-15T08:30:11.573212,R2,1,1614,1.970696,0.140696,289.803
2026-06-15T08:30:11.585427,R2,2,1612,1.968254,0.138254,284.292
2026-06-15T08:30:11.597390,R2,3,1613,1.969475,0.139475,287.046
2026-06-15T08:30:11.609326,R2,4,1594,1.946276,0.116276,235.132
2026-06-15T08:30:11.621259,R2,5,1693,2.067155,0.237155,513.76
2026-06-15T08:31:11.584101,R2,1,1609,1.964591,0.134591,276.042
2026-06-15T08:31:11.596165,R2,2,1609,1.964591,0.134591,276.042
2026-06-15T08:31:11.607989,R2,3,1616,1.973138,0.143138,295.324
2026-06-15T08:31:11.619717,R2,4,1597,1.949939,0.119939,243.268
2026-06-15T08:31:11.631557,R2,5,1696,2.070818,0.240818,522.469
2026-06-15T08:32:11.598759,R2,1,1607,1.962149,0.132149,270.555
2026-06-15T08:32:11.610703,R2,2,1614,1.970696,0.140696,289.803
2026-06-15T08:32:11.622490,R2,3,1612,1.968254,0.138254,284.292
2026-06-15T08:32:11.634239,R2,4,1596,1.948718,0.118718,240.553
2026-06-15T08:32:11.646021,R2,5,1691,2.064713,0.234713,507.962
2026-06-15T08:33:11.611414,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T08:33:11.623362,R2,2,1614,1.970696,0.140696,289.803
2026-06-15T08:33:11.635146,R2,3,1620,1.978022,0.148022,306.392
2026-06-15T08:33:11.646931,R2,4,1592,1.943834,0.113834,229.723
2026-06-15T08:33:11.658676,R2,5,1698,2.07326,0.24326,528.281
2026-06-15T08:34:11.626183,R2,1,1613,1.969475,0.139475,287.046
2026-06-15T08:34:11.638174,R2,2,1614,1.970696,0.140696,289.803
2026-06-15T08:34:11.649967,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T08:34:11.661702,R2,4,1594,1.946276,0.116276,235.132
2026-06-15T08:34:11.673569,R2,5,1694,2.068376,0.238376,516.662
2026-06-15T08:35:11.638663,R2,1,1610,1.965812,0.135812,278.79
2026-06-15T08:35:11.650689,R2,2,1613,1.969475,0.139475,287.046
2026-06-15T08:35:11.662441,R2,3,1618,1.97558,0.14558,300.853
2026-06-15T08:35:11.674186,R2,4,1599,1.952381,0.122381,248.704
2026-06-15T08:35:11.685946,R2,5,1700,2.075702,0.245702,534.1
2026-06-15T08:36:11.654723,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T08:36:11.666754,R2,2,1612,1.968254,0.138254,284.292
2026-06-15T08:36:11.678482,R2,3,1613,1.969475,0.139475,287.046
2026-06-15T08:36:11.690158,R2,4,1601,1.954823,0.124823,254.152
2026-06-15T08:36:11.701886,R2,5,1698,2.07326,0.24326,528.281
2026-06-15T08:37:11.665994,R2,1,1613,1.969475,0.139475,287.046
2026-06-15T08:37:11.678035,R2,2,1615,1.971917,0.141917,292.562
2026-06-15T08:37:11.689833,R2,3,1617,1.974359,0.144359,298.087
2026-06-15T08:37:11.701550,R2,4,1595,1.947497,0.117497,237.841
2026-06-15T08:37:11.713272,R2,5,1694,2.068376,0.238376,516.662
2026-06-15T08:38:11.682941,R2,1,1613,1.969475,0.139475,287.046
2026-06-15T08:38:11.695036,R2,2,1613,1.969475,0.139475,287.046
2026-06-15T08:38:11.706965,R2,3,1615,1.971917,0.141917,292.562
2026-06-15T08:38:11.718846,R2,4,1597,1.949939,0.119939,243.268
2026-06-15T08:38:11.730676,R2,5,1693,2.067155,0.237155,513.76
2026-06-15T08:39:11.692454,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T08:39:11.704440,R2,2,1614,1.970696,0.140696,289.803
2026-06-15T08:39:11.716185,R2,3,1615,1.971917,0.141917,292.562
2026-06-15T08:39:11.727939,R2,4,1594,1.946276,0.116276,235.132
2026-06-15T08:39:11.739640,R2,5,1699,2.074481,0.244481,531.19
2026-06-15T08:40:11.707141,R2,1,1606,1.960928,0.130928,267.815
2026-06-15T08:40:11.719096,R2,2,1615,1.971917,0.141917,292.562
2026-06-15T08:40:11.730947,R2,3,1618,1.97558,0.14558,300.853
2026-06-15T08:40:11.742750,R2,4,1597,1.949939,0.119939,243.268
2026-06-15T08:40:11.754583,R2,5,1696,2.070818,0.240818,522.469
2026-06-15T08:41:11.721241,R2,1,1612,1.968254,0.138254,284.292
2026-06-15T08:41:11.733175,R2,2,1612,1.968254,0.138254,284.292
2026-06-15T08:41:11.744902,R2,3,1618,1.97558,0.14558,300.853
2026-06-15T08:41:11.756630,R2,4,1600,1.953602,0.123602,251.427
2026-06-15T08:41:11.768398,R2,5,1695,2.069597,0.239597,519.564
2026-06-15T08:42:11.735903,R2,1,1612,1.968254,0.138254,284.292
2026-06-15T08:42:11.747825,R2,2,1613,1.969475,0.139475,287.046
2026-06-15T08:42:11.759588,R2,3,1615,1.971917,0.141917,292.562
2026-06-15T08:42:11.771319,R2,4,1595,1.947497,0.117497,237.841
2026-06-15T08:42:11.783013,R2,5,1698,2.07326,0.24326,528.281
2026-06-15T08:43:11.749454,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T08:43:11.761447,R2,2,1612,1.968254,0.138254,284.292
2026-06-15T08:43:11.773302,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T08:43:11.785129,R2,4,1594,1.946276,0.116276,235.132
2026-06-15T08:43:11.796907,R2,5,1693,2.067155,0.237155,513.76
2026-06-15T08:44:11.764077,R2,1,1610,1.965812,0.135812,278.79
2026-06-15T08:44:11.776352,R2,2,1607,1.962149,0.132149,270.555
2026-06-15T08:44:11.788495,R2,3,1621,1.979243,0.149243,309.165
2026-06-15T08:44:11.800540,R2,4,1595,1.947497,0.117497,237.841
2026-06-15T08:44:11.812469,R2,5,1696,2.070818,0.240818,522.469
2026-06-15T08:45:11.776905,R2,1,1609,1.964591,0.134591,276.042
2026-06-15T08:45:11.788958,R2,2,1613,1.969475,0.139475,287.046
2026-06-15T08:45:11.800753,R2,3,1612,1.968254,0.138254,284.292
2026-06-15T08:45:11.812551,R2,4,1596,1.948718,0.118718,240.553
2026-06-15T08:45:11.824296,R2,5,1697,2.072039,0.242039,525.374
2026-06-15T08:46:11.790051,R2,1,1610,1.965812,0.135812,278.79
2026-06-15T08:46:11.802072,R2,2,1611,1.967033,0.137033,281.54
2026-06-15T08:46:11.813908,R2,3,1615,1.971917,0.141917,292.562
2026-06-15T08:46:11.825730,R2,4,1595,1.947497,0.117497,237.841
2026-06-15T08:46:11.837523,R2,5,1694,2.068376,0.238376,516.662
2026-06-15T08:47:11.800621,R2,1,1610,1.965812,0.135812,278.79
2026-06-15T08:47:11.812831,R2,2,1611,1.967033,0.137033,281.54
2026-06-15T08:47:11.824790,R2,3,1617,1.974359,0.144359,298.087
2026-06-15T08:47:11.836709,R2,4,1596,1.948718,0.118718,240.553
2026-06-15T08:47:11.848617,R2,5,1698,2.07326,0.24326,528.281
2026-06-15T08:48:11.822750,R2,1,1611,1.967033,0.137033,281.54
2026-06-15T08:48:11.834912,R2,2,1611,1.967033,0.137033,281.54
2026-06-15T08:48:11.846891,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T08:48:11.858923,R2,4,1593,1.945055,0.115055,232.426
2026-06-15T08:48:11.870889,R2,5,1695,2.069597,0.239597,519.564
2026-06-15T08:49:11.834324,R2,1,1607,1.962149,0.132149,270.555
2026-06-15T08:49:11.846410,R2,2,1614,1.970696,0.140696,289.803
2026-06-15T08:49:11.858442,R2,3,1618,1.97558,0.14558,300.853
2026-06-15T08:49:11.870370,R2,4,1599,1.952381,0.122381,248.704
2026-06-15T08:49:11.882285,R2,5,1695,2.069597,0.239597,519.564
2026-06-15T08:50:11.843917,R2,1,1605,1.959707,0.129707,265.077
2026-06-15T08:50:11.855985,R2,2,1611,1.967033,0.137033,281.54
2026-06-15T08:50:11.867833,R2,3,1615,1.971917,0.141917,292.562
2026-06-15T08:50:11.879598,R2,4,1595,1.947497,0.117497,237.841
2026-06-15T08:50:11.891361,R2,5,1693,2.067155,0.237155,513.76
2026-06-15T08:51:11.858849,R2,1,1612,1.968254,0.138254,284.292
2026-06-15T08:51:11.870830,R2,2,1611,1.967033,0.137033,281.54
2026-06-15T08:51:11.882609,R2,3,1613,1.969475,0.139475,287.046
2026-06-15T08:51:11.894327,R2,4,1600,1.953602,0.123602,251.427
2026-06-15T08:51:11.906061,R2,5,1698,2.07326,0.24326,528.281
2026-06-15T08:52:11.871863,R2,1,1607,1.962149,0.132149,270.555
2026-06-15T08:52:11.883851,R2,2,1610,1.965812,0.135812,278.79
2026-06-15T08:52:11.895641,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T08:52:11.907432,R2,4,1592,1.943834,0.113834,229.723
2026-06-15T08:52:11.919161,R2,5,1696,2.070818,0.240818,522.469
2026-06-15T08:53:11.885115,R2,1,1609,1.964591,0.134591,276.042
2026-06-15T08:53:11.897064,R2,2,1612,1.968254,0.138254,284.292
2026-06-15T08:53:11.908855,R2,3,1613,1.969475,0.139475,287.046
2026-06-15T08:53:11.920583,R2,4,1593,1.945055,0.115055,232.426
2026-06-15T08:53:11.932345,R2,5,1693,2.067155,0.237155,513.76
2026-06-15T08:54:11.898618,R2,1,1611,1.967033,0.137033,281.54
2026-06-15T08:54:11.910607,R2,2,1613,1.969475,0.139475,287.046
2026-06-15T08:54:11.922385,R2,3,1617,1.974359,0.144359,298.087
2026-06-15T08:54:11.934193,R2,4,1595,1.947497,0.117497,237.841
2026-06-15T08:54:11.945950,R2,5,1697,2.072039,0.242039,525.374
2026-06-15T08:55:11.914025,R2,1,1613,1.969475,0.139475,287.046
2026-06-15T08:55:11.926014,R2,2,1615,1.971917,0.141917,292.562
2026-06-15T08:55:11.937777,R2,3,1615,1.971917,0.141917,292.562
2026-06-15T08:55:11.949485,R2,4,1597,1.949939,0.119939,243.268
2026-06-15T08:55:11.961328,R2,5,1695,2.069597,0.239597,519.564
2026-06-15T08:56:11.927764,R2,1,1603,1.957265,0.127265,259.609
2026-06-15T08:56:11.939717,R2,2,1608,1.96337,0.13337,273.297
2026-06-15T08:56:11.951475,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T08:56:11.963196,R2,4,1596,1.948718,0.118718,240.553
2026-06-15T08:56:11.974976,R2,5,1695,2.069597,0.239597,519.564
2026-06-15T08:57:11.940886,R2,1,1603,1.957265,0.127265,259.609
2026-06-15T08:57:11.952794,R2,2,1614,1.970696,0.140696,289.803
2026-06-15T08:57:11.964541,R2,3,1617,1.974359,0.144359,298.087
2026-06-15T08:57:11.976260,R2,4,1599,1.952381,0.122381,248.704
2026-06-15T08:57:11.988041,R2,5,1698,2.07326,0.24326,528.281
2026-06-15T08:58:11.954433,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T08:58:11.966427,R2,2,1615,1.971917,0.141917,292.562
2026-06-15T08:58:11.978226,R2,3,1613,1.969475,0.139475,287.046
2026-06-15T08:58:11.990007,R2,4,1599,1.952381,0.122381,248.704
2026-06-15T08:58:12.001747,R2,5,1694,2.068376,0.238376,516.662
2026-06-15T08:59:11.968581,R2,1,1610,1.965812,0.135812,278.79
2026-06-15T08:59:11.980552,R2,2,1614,1.970696,0.140696,289.803
2026-06-15T08:59:11.992344,R2,3,1612,1.968254,0.138254,284.292
2026-06-15T08:59:12.004094,R2,4,1601,1.954823,0.124823,254.152
2026-06-15T08:59:12.015816,R2,5,1699,2.074481,0.244481,531.19
2026-06-15T09:00:11.983052,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T09:00:11.995086,R2,2,1613,1.969475,0.139475,287.046
2026-06-15T09:00:12.006867,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T09:00:12.018599,R2,4,1590,1.941392,0.111392,224.324
2026-06-15T09:00:12.030318,R2,5,1695,2.069597,0.239597,519.564
2026-06-15T09:01:11.996275,R2,1,1609,1.964591,0.134591,276.042
2026-06-15T09:01:12.008287,R2,2,1614,1.970696,0.140696,289.803
2026-06-15T09:01:12.020093,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T09:01:12.031852,R2,4,1602,1.956044,0.126044,256.879
2026-06-15T09:01:12.043599,R2,5,1697,2.072039,0.242039,525.374
2026-06-15T09:02:12.012241,R2,1,1606,1.960928,0.130928,267.815
2026-06-15T09:02:12.024390,R2,2,1610,1.965812,0.135812,278.79
2026-06-15T09:02:12.036285,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T09:02:12.048159,R2,4,1595,1.947497,0.117497,237.841
2026-06-15T09:02:12.060024,R2,5,1693,2.067155,0.237155,513.76
2026-06-15T09:03:12.023181,R2,1,1609,1.964591,0.134591,276.042
2026-06-15T09:03:12.035148,R2,2,1614,1.970696,0.140696,289.803
2026-06-15T09:03:12.046897,R2,3,1617,1.974359,0.144359,298.087
2026-06-15T09:03:12.058657,R2,4,1594,1.946276,0.116276,235.132
2026-06-15T09:03:12.070434,R2,5,1692,2.065934,0.235934,510.86
2026-06-15T09:04:12.038569,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T09:04:12.050575,R2,2,1610,1.965812,0.135812,278.79
2026-06-15T09:04:12.062303,R2,3,1615,1.971917,0.141917,292.562
2026-06-15T09:04:12.074095,R2,4,1597,1.949939,0.119939,243.268
2026-06-15T09:04:12.085890,R2,5,1696,2.070818,0.240818,522.469
2026-06-15T09:05:12.041740,R2,1,1612,1.968254,0.138254,284.292
2026-06-15T09:05:12.053665,R2,2,1618,1.97558,0.14558,300.853
2026-06-15T09:05:12.065471,R2,3,1616,1.973138,0.143138,295.324
2026-06-15T09:05:12.077253,R2,4,1598,1.95116,0.12116,245.985
2026-06-15T09:05:12.088993,R2,5,1695,2.069597,0.239597,519.564
2026-06-15T09:06:12.058129,R2,1,1610,1.965812,0.135812,278.79
2026-06-15T09:06:12.070117,R2,2,1612,1.968254,0.138254,284.292
2026-06-15T09:06:12.081867,R2,3,1617,1.974359,0.144359,298.087
2026-06-15T09:06:12.093560,R2,4,1599,1.952381,0.122381,248.704
2026-06-15T09:06:12.105294,R2,5,1692,2.065934,0.235934,510.86
2026-06-15T09:07:12.069474,R2,1,1608,1.96337,0.13337,273.297
2026-06-15T09:07:12.081493,R2,2,1610,1.965812,0.135812,278.79
2026-06-15T09:07:12.093288,R2,3,1620,1.978022,0.148022,306.392
2026-06-15T09:07:12.105009,R2,4,1602,1.956044,0.126044,256.879
2026-06-15T09:07:12.116750,R2,5,1697,2.072039,0.242039,525.374
2026-06-15T09:08:12.083742,R2,1,1612,1.968254,0.138254,284.292
2026-06-15T09:08:12.095684,R2,2,1614,1.970696,0.140696,289.803
2026-06-15T09:08:12.107426,R2,3,1611,1.967033,0.137033,281.54
2026-06-15T09:08:12.119136,R2,4,1594,1.946276,0.116276,235.132
2026-06-15T09:08:12.130887,R2,5,1697,2.072039,0.242039,525.374
2026-06-15T09:09:12.096464,R2,1,1610,1.965812,0.135812,278.79
2026-06-15T09:09:12.108387,R2,2,1615,1.971917,0.141917,292.562
2026-06-15T09:09:12.120133,R2,3,1614,1.970696,0.140696,289.803
2026-06-15T09:09:12.131850,R2,4,1598,1.95116,0.12116,245.985
