timestamp,sensor_group,channel,raw_adc,voltage,dose_rad,raw_timestamp
2026-06-08 08:26:01.256708,R1,2,1592,0.243833944,103.5763531,2026-06-08T08:26:01.256708
2026-06-08 08:26:01.268438,R1,3,1635,0.296336996,158.986202,2026-06-08T08:26:01.268438
2026-06-08 08:26:01.280126,R1,4,1534,0.173015873,48.73430755,2026-06-08T08:26:01.280126
2026-06-08 08:26:01.291795,R1,5,1710,0.387912088,287.3002086,2026-06-08T08:26:01.291795
2026-06-08 08:26:02.006323,R2,1,1623,0.281684982,142.2225977,2026-06-08T08:26:02.006323
2026-06-08 08:26:02.018143,R2,2,1626,0.285347985,146.3181816,2026-06-08T08:26:02.018143
2026-06-08 08:26:02.029897,R2,3,1622,0.28046398,140.8714726,2026-06-08T08:26:02.029897
2026-06-08 08:26:02.041742,R2,4,1609,0.264590965,123.9438769,2026-06-08T08:26:02.041742
2026-06-08 08:26:02.053457,R2,5,1698,0.373260073,263.9927823,2026-06-08T08:26:02.053457
2026-06-08 08:27:01.257503,R1,1,1601,0.254822955,114.1110928,2026-06-08T08:27:01.257503
2026-06-08 08:27:01.269751,R1,2,1603,0.257264957,116.527801,2026-06-08T08:27:01.269751
2026-06-08 08:27:01.281460,R1,3,1634,0.295115995,157.5503157,2026-06-08T08:27:01.281460
2026-06-08 08:27:01.293133,R1,4,1533,0.171794872,47.98176731,2026-06-08T08:27:01.293133
2026-06-08 08:27:01.304859,R1,5,1716,0.395238095,299.3578269,2026-06-08T08:27:01.304859
2026-06-08 08:27:02.018932,R2,1,1623,0.281684982,142.2225977,2026-06-08T08:27:02.018932
2026-06-08 08:27:02.030735,R2,2,1619,0.276800977,136.8602218,2026-06-08T08:27:02.030735
2026-06-08 08:27:02.042423,R2,3,1625,0.284126984,144.9459462,2026-06-08T08:27:02.042423
2026-06-08 08:27:02.054109,R2,4,1608,0.263369963,122.6905402,2026-06-08T08:27:02.054109
2026-06-08 08:27:02.065777,R2,5,1702,0.378144078,271.6425993,2026-06-08T08:27:02.065777
2026-06-08 08:28:01.263995,R1,1,1602,0.256043956,115.3159971,2026-06-08T08:28:01.263995
2026-06-08 08:28:01.276836,R1,2,1598,0.251159951,110.5377121,2026-06-08T08:28:01.276836
2026-06-08 08:28:01.288566,R1,3,1635,0.296336996,158.986202,2026-06-08T08:28:01.288566
2026-06-08 08:28:01.300232,R1,4,1526,0.163247863,42.89203621,2026-06-08T08:28:01.300232
2026-06-08 08:28:01.311877,R1,5,1710,0.387912088,287.3002086,2026-06-08T08:28:01.311877
2026-06-08 08:28:02.026199,R2,1,1617,0.274358974,134.2210974,2026-06-08T08:28:02.026199
2026-06-08 08:28:02.037960,R2,2,1618,0.275579976,135.5371594,2026-06-08T08:28:02.037960
2026-06-08 08:28:02.049657,R2,3,1623,0.281684982,142.2225977,2026-06-08T08:28:02.049657
2026-06-08 08:28:02.061587,R2,4,1600,0.253601954,112.9130815,2026-06-08T08:28:02.061587
2026-06-08 08:28:02.073238,R2,5,1705,0.381807082,277.4581865,2026-06-08T08:28:02.073238
2026-06-08 08:29:01.281636,R1,1,1607,0.262148962,121.4441417,2026-06-08T08:29:01.281636
2026-06-08 08:29:01.293717,R1,2,1599,0.252380952,111.7219568,2026-06-08T08:29:01.293717
2026-06-08 08:29:01.305415,R1,3,1638,0.3,163.3364927,2026-06-08T08:29:01.305415
2026-06-08 08:29:01.317090,R1,4,1538,0.177899878,51.80841639,2026-06-08T08:29:01.317090
2026-06-08 08:29:01.328758,R1,5,1712,0.39035409,291.2894088,2026-06-08T08:29:01.328758
2026-06-08 08:29:02.043101,R2,1,1618,0.275579976,135.5371594,2026-06-08T08:29:02.043101
2026-06-08 08:29:02.055127,R2,2,1620,0.278021978,138.1902907,2026-06-08T08:29:02.055127
2026-06-08 08:29:02.066967,R2,3,1624,0.282905983,143.5807535,2026-06-08T08:29:02.066967
2026-06-08 08:29:02.078683,R2,4,1600,0.253601954,112.9130815,2026-06-08T08:29:02.078683
2026-06-08 08:29:02.090386,R2,5,1705,0.381807082,277.4581865,2026-06-08T08:29:02.090386
2026-06-08 08:30:01.296084,R1,1,1602,0.256043956,115.3159971,2026-06-08T08:30:01.296084
2026-06-08 08:30:01.308396,R1,2,1601,0.254822955,114.1110928,2026-06-08T08:30:01.308396
2026-06-08 08:30:01.320335,R1,3,1627,0.286568987,147.6974657,2026-06-08T08:30:01.320335
2026-06-08 08:30:01.332229,R1,4,1529,0.166910867,45.0352866,2026-06-08T08:30:01.332229
2026-06-08 08:30:01.344111,R1,5,1709,0.386691087,285.3168446,2026-06-08T08:30:01.344111
2026-06-08 08:30:02.058592,R2,1,1610,0.265811966,125.204158,2026-06-08T08:30:02.058592
2026-06-08 08:30:02.070729,R2,2,1626,0.285347985,146.3181816,2026-06-08T08:30:02.070729
2026-06-08 08:30:02.082612,R2,3,1616,0.273137973,132.9120297,2026-06-08T08:30:02.082612
2026-06-08 08:30:02.094468,R2,4,1601,0.254822955,114.1110928,2026-06-08T08:30:02.094468
2026-06-08 08:30:02.106339,R2,5,1703,0.379365079,273.5736705,2026-06-08T08:30:02.106339
2026-06-08 08:31:01.321954,R1,1,1603,0.257264957,116.527801,2026-06-08T08:31:01.321954
2026-06-08 08:31:01.334154,R1,2,1601,0.254822955,114.1110928,2026-06-08T08:31:01.334154
2026-06-08 08:31:01.345886,R1,3,1629,0.289010989,150.4772039,2026-06-08T08:31:01.345886
2026-06-08 08:31:01.357564,R1,4,1530,0.168131868,45.76237278,2026-06-08T08:31:01.357564
2026-06-08 08:31:01.369179,R1,5,1713,0.391575092,293.2952541,2026-06-08T08:31:01.369179
2026-06-08 08:31:02.083650,R2,1,1620,0.278021978,138.1902907,2026-06-08T08:31:02.083650
2026-06-08 08:31:02.095615,R2,2,1621,0.279242979,139.5273723,2026-06-08T08:31:02.095615
2026-06-08 08:31:02.107373,R2,3,1622,0.28046398,140.8714726,2026-06-08T08:31:02.107373
2026-06-08 08:31:02.119247,R2,4,1609,0.264590965,123.9438769,2026-06-08T08:31:02.119247
2026-06-08 08:31:02.130891,R2,5,1704,0.380586081,275.512198,2026-06-08T08:31:02.130891
2026-06-08 08:32:01.322993,R1,1,1606,0.260927961,120.2046749,2026-06-08T08:32:01.322993
2026-06-08 08:32:01.335147,R1,2,1601,0.254822955,114.1110928,2026-06-08T08:32:01.335147
2026-06-08 08:32:01.346860,R1,3,1636,0.297557998,160.4291897,2026-06-08T08:32:01.346860
2026-06-08 08:32:01.358547,R1,4,1529,0.166910867,45.0352866,2026-06-08T08:32:01.358547
2026-06-08 08:32:01.370258,R1,5,1710,0.387912088,287.3002086,2026-06-08T08:32:01.370258
2026-06-08 08:32:02.085043,R2,1,1620,0.278021978,138.1902907,2026-06-08T08:32:02.085043
2026-06-08 08:32:02.096961,R2,2,1620,0.278021978,138.1902907,2026-06-08T08:32:02.096961
2026-06-08 08:32:02.108731,R2,3,1619,0.276800977,136.8602218,2026-06-08T08:32:02.108731
2026-06-08 08:32:02.120539,R2,4,1611,0.267032967,126.4713898,2026-06-08T08:32:02.120539
2026-06-08 08:32:02.132229,R2,5,1707,0.384249084,281.3725653,2026-06-08T08:32:02.132229
2026-06-08 08:33:01.337138,R1,1,1595,0.247496947,107.0261919,2026-06-08T08:33:01.337138
2026-06-08 08:33:01.349906,R1,2,1595,0.247496947,107.0261919,2026-06-08T08:33:01.349906
2026-06-08 08:33:01.361938,R1,3,1633,0.293894994,156.1215252,2026-06-08T08:33:01.361938
2026-06-08 08:33:01.373893,R1,4,1532,0.170573871,47.23560409,2026-06-08T08:33:01.373893
2026-06-08 08:33:01.385814,R1,5,1702,0.378144078,271.6425993,2026-06-08T08:33:01.385814
2026-06-08 08:33:02.100610,R2,1,1612,0.268253968,127.7455787,2026-06-08T08:33:02.100610
2026-06-08 08:33:02.112864,R2,2,1623,0.281684982,142.2225977,2026-06-08T08:33:02.112864
2026-06-08 08:33:02.124884,R2,3,1623,0.281684982,142.2225977,2026-06-08T08:33:02.124884
2026-06-08 08:33:02.136895,R2,4,1594,0.246275946,105.8694011,2026-06-08T08:33:02.136895
2026-06-08 08:33:02.148968,R2,5,1704,0.380586081,275.512198,2026-06-08T08:33:02.148968
2026-06-08 08:34:01.350098,R1,1,1595,0.247496947,107.0261919,2026-06-08T08:34:01.350098
2026-06-08 08:34:01.362198,R1,2,1599,0.252380952,111.7219568,2026-06-08T08:34:01.362198
2026-06-08 08:34:01.373906,R1,3,1635,0.296336996,158.986202,2026-06-08T08:34:01.373906
2026-06-08 08:34:01.385582,R1,4,1529,0.166910867,45.0352866,2026-06-08T08:34:01.385582
2026-06-08 08:34:01.397330,R1,5,1705,0.381807082,277.4581865,2026-06-08T08:34:01.397330
2026-06-08 08:34:02.112305,R2,1,1622,0.28046398,140.8714726,2026-06-08T08:34:02.112305
2026-06-08 08:34:02.124182,R2,2,1624,0.282905983,143.5807535,2026-06-08T08:34:02.124182
2026-06-08 08:34:02.135862,R2,3,1623,0.281684982,142.2225977,2026-06-08T08:34:02.135862
2026-06-08 08:34:02.147527,R2,4,1608,0.263369963,122.6905402,2026-06-08T08:34:02.147527
2026-06-08 08:34:02.159227,R2,5,1708,0.385470085,283.3409651,2026-06-08T08:34:02.159227
2026-06-08 08:35:01.361172,R1,1,1595,0.247496947,107.0261919,2026-06-08T08:35:01.361172
2026-06-08 08:35:01.373487,R1,2,1594,0.246275946,105.8694011,2026-06-08T08:35:01.373487
2026-06-08 08:35:01.385222,R1,3,1626,0.285347985,146.3181816,2026-06-08T08:35:01.385222
2026-06-08 08:35:01.396994,R1,4,1535,0.174236874,49.49323373,2026-06-08T08:35:01.396994
2026-06-08 08:35:01.408692,R1,5,1710,0.387912088,287.3002086,2026-06-08T08:35:01.408692
2026-06-08 08:35:02.123126,R2,1,1617,0.274358974,134.2210974,2026-06-08T08:35:02.123126
2026-06-08 08:35:02.135320,R2,2,1627,0.286568987,147.6974657,2026-06-08T08:35:02.135320
2026-06-08 08:35:02.148507,R2,3,1612,0.268253968,127.7455787,2026-06-08T08:35:02.148507
2026-06-08 08:35:02.160877,R2,4,1599,0.252380952,111.7219568,2026-06-08T08:35:02.160877
2026-06-08 08:35:02.172870,R2,5,1700,0.375702076,267.8028068,2026-06-08T08:35:02.172870
2026-06-08 08:36:01.375152,R1,1,1598,0.251159951,110.5377121,2026-06-08T08:36:01.375152
2026-06-08 08:36:01.387378,R1,2,1601,0.254822955,114.1110928,2026-06-08T08:36:01.387378
2026-06-08 08:36:01.399216,R1,3,1627,0.286568987,147.6974657,2026-06-08T08:36:01.399216
2026-06-08 08:36:01.411104,R1,4,1535,0.174236874,49.49323373,2026-06-08T08:36:01.411104
2026-06-08 08:36:01.422872,R1,5,1710,0.387912088,287.3002086,2026-06-08T08:36:01.422872
2026-06-08 08:36:02.137194,R2,1,1621,0.279242979,139.5273723,2026-06-08T08:36:02.137194
2026-06-08 08:36:02.149089,R2,2,1618,0.275579976,135.5371594,2026-06-08T08:36:02.149089
2026-06-08 08:36:02.160801,R2,3,1627,0.286568987,147.6974657,2026-06-08T08:36:02.160801
2026-06-08 08:36:02.172497,R2,4,1604,0.258485958,117.746511,2026-06-08T08:36:02.172497
2026-06-08 08:36:02.184167,R2,5,1706,0.383028083,279.4116407,2026-06-08T08:36:02.184167
2026-06-08 08:37:01.388709,R1,1,1600,0.253601954,112.9130815,2026-06-08T08:37:01.388709
2026-06-08 08:37:01.401213,R1,2,1600,0.253601954,112.9130815,2026-06-08T08:37:01.401213
2026-06-08 08:37:01.412946,R1,3,1633,0.293894994,156.1215252,2026-06-08T08:37:01.412946
2026-06-08 08:37:01.424626,R1,4,1531,0.169352869,46.49580892,2026-06-08T08:37:01.424626
2026-06-08 08:37:01.436307,R1,5,1714,0.392796093,295.3086025,2026-06-08T08:37:01.436307
2026-06-08 08:37:02.150609,R2,1,1609,0.264590965,123.9438769,2026-06-08T08:37:02.150609
2026-06-08 08:37:02.162513,R2,2,1621,0.279242979,139.5273723,2026-06-08T08:37:02.162513
2026-06-08 08:37:02.174195,R2,3,1620,0.278021978,138.1902907,2026-06-08T08:37:02.174195
2026-06-08 08:37:02.185856,R2,4,1610,0.265811966,125.204158,2026-06-08T08:37:02.185856
2026-06-08 08:37:02.197583,R2,5,1702,0.378144078,271.6425993,2026-06-08T08:37:02.197583
2026-06-08 08:38:01.401927,R1,1,1596,0.248717949,108.1898363,1969-12-31T19:01:17.907014
2026-06-08 08:38:01.414981,R1,2,1599,0.252380952,111.7219568,1969-12-31T19:01:17.920068
2026-06-08 08:38:01.427010,R1,3,1638,0.3,163.3364927,1969-12-31T19:01:17.932097
2026-06-08 08:38:01.438910,R1,4,1536,0.175457875,50.25855473,1969-12-31T19:01:17.943997
2026-06-08 08:38:01.450771,R1,5,1705,0.381807082,277.4581865,1969-12-31T19:01:17.955858
2026-06-08 08:38:02.165412,R2,1,1614,0.270695971,130.3148527,1969-12-31T19:01:18.670499
2026-06-08 08:38:02.177601,R2,2,1616,0.273137973,132.9120297,1969-12-31T19:01:18.682688
2026-06-08 08:38:02.189570,R2,3,1620,0.278021978,138.1902907,1969-12-31T19:01:18.694657
2026-06-08 08:38:02.201472,R2,4,1603,0.257264957,116.527801,1969-12-31T19:01:18.706559
2026-06-08 08:38:02.213408,R2,5,1701,0.376923077,269.7189797,1969-12-31T19:01:18.718495
2026-06-08 08:39:01.412074,R1,1,1605,0.25970696,118.9721335,1969-12-31T19:02:17.917161
2026-06-08 08:39:01.424383,R1,2,1597,0.24993895,109.3603408,1969-12-31T19:02:17.929470
2026-06-08 08:39:01.436063,R1,3,1629,0.289010989,150.4772039,1969-12-31T19:02:17.941150
2026-06-08 08:39:01.447757,R1,4,1527,0.164468864,43.60012752,1969-12-31T19:02:17.952844
2026-06-08 08:39:01.459428,R1,5,1706,0.383028083,279.4116407,1969-12-31T19:02:17.964515
2026-06-08 08:39:02.173459,R2,1,1621,0.279242979,139.5273723,1969-12-31T19:02:18.678546
2026-06-08 08:39:02.185218,R2,2,1613,0.269474969,129.0267309,1969-12-31T19:02:18.690305
2026-06-08 08:39:02.196887,R2,3,1616,0.273137973,132.9120297,1969-12-31T19:02:18.701974
2026-06-08 08:39:02.208530,R2,4,1604,0.258485958,117.746511,1969-12-31T19:02:18.713617
2026-06-08 08:39:02.220293,R2,5,1703,0.379365079,273.5736705,1969-12-31T19:02:18.725380
2026-06-08 08:40:01.425548,R1,1,1605,0.25970696,118.9721335,1969-12-31T19:03:17.930635
2026-06-08 08:40:01.437811,R1,2,1597,0.24993895,109.3603408,1969-12-31T19:03:17.942898
2026-06-08 08:40:01.449522,R1,3,1627,0.286568987,147.6974657,1969-12-31T19:03:17.954609
2026-06-08 08:40:01.461204,R1,4,1535,0.174236874,49.49323373,1969-12-31T19:03:17.966291
2026-06-08 08:40:01.472887,R1,5,1712,0.39035409,291.2894088,1969-12-31T19:03:17.977974
2026-06-08 08:40:02.186967,R2,1,1618,0.275579976,135.5371594,1969-12-31T19:03:18.692054
2026-06-08 08:40:02.198775,R2,2,1631,0.291452991,153.2852081,1969-12-31T19:03:18.703862
2026-06-08 08:40:02.210462,R2,3,1622,0.28046398,140.8714726,1969-12-31T19:03:18.715549
2026-06-08 08:40:02.222148,R2,4,1602,0.256043956,115.3159971,1969-12-31T19:03:18.727235
2026-06-08 08:40:02.233836,R2,5,1705,0.381807082,277.4581865,1969-12-31T19:03:18.738923
2026-06-08 08:41:01.438140,R1,1,1602,0.256043956,115.3159971,1969-12-31T19:04:17.943227
2026-06-08 08:41:01.450412,R1,2,1591,0.242612943,102.4400826,1969-12-31T19:04:17.955499
2026-06-08 08:41:01.462128,R1,3,1634,0.295115995,157.5503157,1969-12-31T19:04:17.967215
2026-06-08 08:41:01.473801,R1,4,1532,0.170573871,47.23560409,1969-12-31T19:04:17.978888
2026-06-08 08:41:01.485473,R1,5,1712,0.39035409,291.2894088,1969-12-31T19:04:17.990560
2026-06-08 08:41:02.199822,R2,1,1609,0.264590965,123.9438769,1969-12-31T19:04:18.704909
2026-06-08 08:41:02.211718,R2,2,1622,0.28046398,140.8714726,1969-12-31T19:04:18.716805
2026-06-08 08:41:02.223406,R2,3,1621,0.279242979,139.5273723,1969-12-31T19:04:18.728493
2026-06-08 08:41:02.235065,R2,4,1598,0.251159951,110.5377121,1969-12-31T19:04:18.740152
2026-06-08 08:41:02.246717,R2,5,1706,0.383028083,279.4116407,1969-12-31T19:04:18.751804
2026-06-08 08:42:01.455129,R1,1,1599,0.252380952,111.7219568,1969-12-31T19:05:17.960216
2026-06-08 08:42:01.467370,R1,2,1596,0.248717949,108.1898363,1969-12-31T19:05:17.972457
2026-06-08 08:42:01.479111,R1,3,1639,0.301221001,164.8008194,1969-12-31T19:05:17.984198
2026-06-08 08:42:01.490826,R1,4,1530,0.168131868,45.76237278,1969-12-31T19:05:17.995913
2026-06-08 08:42:01.502492,R1,5,1714,0.392796093,295.3086025,1969-12-31T19:05:18.007579
2026-06-08 08:42:02.216871,R2,1,1618,0.275579976,135.5371594,1969-12-31T19:05:18.721958
2026-06-08 08:42:02.228662,R2,2,1615,0.271916972,131.6099502,1969-12-31T19:05:18.733749
2026-06-08 08:42:02.240364,R2,3,1622,0.28046398,140.8714726,1969-12-31T19:05:18.745451
2026-06-08 08:42:02.252027,R2,4,1599,0.252380952,111.7219568,1969-12-31T19:05:18.757114
2026-06-08 08:42:02.263701,R2,5,1707,0.384249084,281.3725653,1969-12-31T19:05:18.768788
2026-06-08 08:43:01.465561,R1,1,1602,0.256043956,115.3159971,1969-12-31T19:06:17.970648
2026-06-08 08:43:01.477801,R1,2,1596,0.248717949,108.1898363,1969-12-31T19:06:17.982888
2026-06-08 08:43:01.489512,R1,3,1631,0.291452991,153.2852081,1969-12-31T19:06:17.994599
2026-06-08 08:43:01.501198,R1,4,1522,0.158363858,40.12270836,1969-12-31T19:06:18.006285
2026-06-08 08:43:01.512933,R1,5,1712,0.39035409,291.2894088,1969-12-31T19:06:18.018020
2026-06-08 08:43:02.227078,R2,1,1613,0.269474969,129.0267309,1969-12-31T19:06:18.732165
2026-06-08 08:43:02.238883,R2,2,1621,0.279242979,139.5273723,1969-12-31T19:06:18.743970
2026-06-08 08:43:02.250573,R2,3,1626,0.285347985,146.3181816,1969-12-31T19:06:18.755660
2026-06-08 08:43:02.262236,R2,4,1604,0.258485958,117.746511,1969-12-31T19:06:18.767323
2026-06-08 08:43:02.273902,R2,5,1705,0.381807082,277.4581865,1969-12-31T19:06:18.778989
2026-06-08 08:44:01.476582,R1,1,1598,0.251159951,110.5377121,1969-12-31T19:07:17.981669
2026-06-08 08:44:01.488868,R1,2,1604,0.258485958,117.746511,1969-12-31T19:07:17.993955
2026-06-08 08:44:01.500889,R1,3,1637,0.298778999,161.8792847,1969-12-31T19:07:18.005976
2026-06-08 08:44:01.512965,R1,4,1530,0.168131868,45.76237278,1969-12-31T19:07:18.018052
2026-06-08 08:44:01.525127,R1,5,1711,0.389133089,289.2910618,1969-12-31T19:07:18.030214
2026-06-08 08:44:02.241214,R2,1,1617,0.274358974,134.2210974,1969-12-31T19:07:18.746301
2026-06-08 08:44:02.253141,R2,2,1626,0.285347985,146.3181816,1969-12-31T19:07:18.758228
2026-06-08 08:44:02.264817,R2,3,1619,0.276800977,136.8602218,1969-12-31T19:07:18.769904
2026-06-08 08:44:02.276470,R2,4,1604,0.258485958,117.746511,1969-12-31T19:07:18.781557
2026-06-08 08:44:02.288113,R2,5,1712,0.39035409,291.2894088,1969-12-31T19:07:18.793200
2026-06-08 08:45:01.491704,R1,1,1596,0.248717949,108.1898363,1969-12-31T19:08:17.996791
2026-06-08 08:45:01.503892,R1,2,1596,0.248717949,108.1898363,1969-12-31T19:08:18.008979
2026-06-08 08:45:01.515600,R1,3,1624,0.282905983,143.5807535,1969-12-31T19:08:18.020687
2026-06-08 08:45:01.527275,R1,4,1528,0.165689866,44.31454124,1969-12-31T19:08:18.032362
2026-06-08 08:45:01.538938,R1,5,1708,0.385470085,283.3409651,1969-12-31T19:08:18.044025
2026-06-08 08:45:02.253086,R2,1,1614,0.270695971,130.3148527,1969-12-31T19:08:18.758173
2026-06-08 08:45:02.265133,R2,2,1621,0.279242979,139.5273723,1969-12-31T19:08:18.770220
2026-06-08 08:45:02.276974,R2,3,1620,0.278021978,138.1902907,1969-12-31T19:08:18.782061
2026-06-08 08:45:02.288725,R2,4,1601,0.254822955,114.1110928,1969-12-31T19:08:18.793812
2026-06-08 08:45:02.300470,R2,5,1704,0.380586081,275.512198,1969-12-31T19:08:18.805557
2026-06-08 08:46:01.501557,R1,1,1606,0.260927961,120.2046749,1969-12-31T19:09:18.006644
2026-06-08 08:46:01.513810,R1,2,1599,0.252380952,111.7219568,1969-12-31T19:09:18.018897
2026-06-08 08:46:01.525647,R1,3,1636,0.297557998,160.4291897,1969-12-31T19:09:18.030734
2026-06-08 08:46:01.537429,R1,4,1530,0.168131868,45.76237278,1969-12-31T19:09:18.042516
2026-06-08 08:46:01.549218,R1,5,1717,0.396459096,301.3937121,1969-12-31T19:09:18.054305
2026-06-08 08:46:02.263570,R2,1,1610,0.265811966,125.204158,1969-12-31T19:09:18.768657
2026-06-08 08:46:02.275734,R2,2,1614,0.270695971,130.3148527,1969-12-31T19:09:18.780821
2026-06-08 08:46:02.287822,R2,3,1619,0.276800977,136.8602218,1969-12-31T19:09:18.792909
