timestamp,sensor_group,channel,raw_adc,voltage,dose_rad,elapsed_seconds,voltage_valid,voltage_diff_from_mean,voltage_abs_diff_from_mean
2026-06-08 08:15:01.916413,R2,5,1708,0.385470085,283.3409651,0.0,True,0.004639804199999986,0.004639804199999986
2026-06-08 08:16:01.924922,R2,5,1704,0.380586081,275.512198,60.008509,True,-0.0002441998000000112,0.0002441998000000112
2026-06-08 08:17:01.939976,R2,5,1703,0.379365079,273.5736705,120.023563,True,-0.0014652018000000377,0.0014652018000000377
2026-06-08 08:18:01.953661,R2,5,1698,0.373260073,263.9927823,180.037248,True,-0.007570207800000006,0.007570207800000006
2026-06-08 08:18:43.086435,R2,5,1710,0.387912088,287.3002086,221.170022,True,0.0070818071999999566,0.0070818071999999566
2026-06-08 08:19:43.101234,R2,5,1707,0.384249084,281.3725653,281.184821,True,0.003418803199999987,0.003418803199999987
2026-06-08 08:25:02.041238,R2,5,1702,0.378144078,271.6425993,600.124825,True,-0.002686202800000037,0.002686202800000037
2026-06-08 08:26:02.053457,R2,5,1698,0.373260073,263.9927823,660.137044,True,-0.007570207800000006,0.007570207800000006
2026-06-08 08:27:02.065777,R2,5,1702,0.378144078,271.6425993,720.149364,True,-0.002686202800000037,0.002686202800000037
2026-06-08 08:28:02.073238,R2,5,1705,0.381807082,277.4581865,780.156825,True,0.0009768011999999882,0.0009768011999999882
2026-06-08 08:29:02.090386,R2,5,1705,0.381807082,277.4581865,840.173973,True,0.0009768011999999882,0.0009768011999999882
2026-06-08 08:30:02.106339,R2,5,1703,0.379365079,273.5736705,900.189926,True,-0.0014652018000000377,0.0014652018000000377
2026-06-08 08:31:02.130891,R2,5,1704,0.380586081,275.512198,960.214478,True,-0.0002441998000000112,0.0002441998000000112
2026-06-08 08:32:02.132229,R2,5,1707,0.384249084,281.3725653,1020.215816,True,0.003418803199999987,0.003418803199999987
2026-06-08 08:33:02.148968,R2,5,1704,0.380586081,275.512198,1080.232555,True,-0.0002441998000000112,0.0002441998000000112
2026-06-08 08:35:02.172870,R2,5,1700,0.375702076,267.8028068,1200.256457,True,-0.005128204800000036,0.005128204800000036
,R2,5,1701,0.376923077,269.7189797,,True,-0.003907203800000036,0.003907203800000036
,R2,5,1703,0.379365079,273.5736705,,True,-0.0014652018000000377,0.0014652018000000377
,R2,5,1705,0.381807082,277.4581865,,True,0.0009768011999999882,0.0009768011999999882
,R2,5,1707,0.384249084,281.3725653,,True,0.003418803199999987,0.003418803199999987
,R2,5,1705,0.381807082,277.4581865,,True,0.0009768011999999882,0.0009768011999999882
,R2,5,1712,0.39035409,291.2894088,,True,0.009523809199999955,0.009523809199999955
,R2,5,1704,0.380586081,275.512198,,True,-0.0002441998000000112,0.0002441998000000112
,R2,5,1699,0.374481074,265.8940759,,True,-0.006349206800000007,0.006349206800000007
,R2,5,1709,0.386691087,285.3168446,,True,0.005860806199999957,0.005860806199999957
