timestamp,sensor_group,channel,raw_adc,voltage,dose_rad,raw_timestamp,elapsed_seconds,voltage_valid,voltage_diff_from_mean,voltage_abs_diff_from_mean
2026-06-08 08:20:01.967477,R2,4,1609,0.264590965,123.9438769,2026-06-08T08:20:01.967477,0.0,True,0.006837607300000048,0.006837607300000048
2026-06-08 08:21:01.980422,R2,4,1603,0.257264957,116.527801,2026-06-08T08:21:01.980422,60.012945,True,-0.0004884006999999468,0.0004884006999999468
2026-06-08 08:22:01.992366,R2,4,4023,3.212087912,29897.73273,2026-06-08T08:22:01.992366,120.024889,False,2.9543345543,2.9543345543
2026-06-08 08:23:02.001876,R2,4,1602,0.256043956,115.3159971,2026-06-08T08:23:02.001876,180.034399,True,-0.0017094016999999462,0.0017094016999999462
2026-06-08 08:24:02.014925,R2,4,1600,0.253601954,112.9130815,2026-06-08T08:24:02.014925,240.047448,True,-0.004151403699999945,0.004151403699999945
2026-06-08 08:25:02.029240,R2,4,1603,0.257264957,116.527801,2026-06-08T08:25:02.029240,300.061763,True,-0.0004884006999999468,0.0004884006999999468
2026-06-08 08:26:02.041742,R2,4,1609,0.264590965,123.9438769,2026-06-08T08:26:02.041742,360.074265,True,0.006837607300000048,0.006837607300000048
2026-06-08 08:27:02.054109,R2,4,1608,0.263369963,122.6905402,2026-06-08T08:27:02.054109,420.086632,True,0.0056166053000000216,0.0056166053000000216
2026-06-08 08:28:02.061587,R2,4,1600,0.253601954,112.9130815,2026-06-08T08:28:02.061587,480.09411,True,-0.004151403699999945,0.004151403699999945
2026-06-08 08:29:02.078683,R2,4,1600,0.253601954,112.9130815,2026-06-08T08:29:02.078683,540.111206,True,-0.004151403699999945,0.004151403699999945
2026-06-08 08:30:02.094468,R2,4,1601,0.254822955,114.1110928,2026-06-08T08:30:02.094468,600.126991,True,-0.0029304026999999455,0.0029304026999999455
2026-06-08 08:31:02.119247,R2,4,1609,0.264590965,123.9438769,2026-06-08T08:31:02.119247,660.15177,True,0.006837607300000048,0.006837607300000048
2026-06-08 08:32:02.120539,R2,4,1611,0.267032967,126.4713898,2026-06-08T08:32:02.120539,720.153062,True,0.009279609300000047,0.009279609300000047
2026-06-08 08:33:02.136895,R2,4,1594,0.246275946,105.8694011,2026-06-08T08:33:02.136895,780.169418,True,-0.011477411699999968,0.011477411699999968
2026-06-08 08:34:02.147527,R2,4,1608,0.263369963,122.6905402,2026-06-08T08:34:02.147527,840.18005,True,0.0056166053000000216,0.0056166053000000216
2026-06-08 08:35:02.160877,R2,4,1599,0.252380952,111.7219568,2026-06-08T08:35:02.160877,900.1934,True,-0.005372405699999971,0.005372405699999971
2026-06-08 08:36:02.172497,R2,4,1604,0.258485958,117.746511,2026-06-08T08:36:02.172497,960.20502,True,0.0007326003000000525,0.0007326003000000525
2026-06-08 08:37:02.185856,R2,4,1610,0.265811966,125.204158,2026-06-08T08:37:02.185856,1020.218379,True,0.008058608300000047,0.008058608300000047
2026-06-08 08:38:02.201472,R2,4,1603,0.257264957,116.527801,1969-12-31T19:01:18.706559,1080.233995,True,-0.0004884006999999468,0.0004884006999999468
2026-06-08 08:39:02.208530,R2,4,1604,0.258485958,117.746511,1969-12-31T19:02:18.713617,1140.241053,True,0.0007326003000000525,0.0007326003000000525
2026-06-08 08:40:02.222148,R2,4,1602,0.256043956,115.3159971,1969-12-31T19:03:18.727235,1200.254671,True,-0.0017094016999999462,0.0017094016999999462
2026-06-08 08:41:02.235065,R2,4,1598,0.251159951,110.5377121,1969-12-31T19:04:18.740152,1260.267588,True,-0.006593406699999971,0.006593406699999971
2026-06-08 08:42:02.252027,R2,4,1599,0.252380952,111.7219568,1969-12-31T19:05:18.757114,1320.28455,True,-0.005372405699999971,0.005372405699999971
2026-06-08 08:43:02.262236,R2,4,1604,0.258485958,117.746511,1969-12-31T19:06:18.767323,1380.294759,True,0.0007326003000000525,0.0007326003000000525
2026-06-08 08:44:02.276470,R2,4,1604,0.258485958,117.746511,1969-12-31T19:07:18.781557,1440.308993,True,0.0007326003000000525,0.0007326003000000525
2026-06-08 08:45:02.288725,R2,4,1601,0.254822955,114.1110928,1969-12-31T19:08:18.793812,1500.321248,True,-0.0029304026999999455,0.0029304026999999455
2026-06-08 08:46:02.299909,R2,4,1596,0.248717949,108.1898363,1969-12-31T19:09:18.804996,1560.332432,True,-0.00903540869999997,0.00903540869999997
2026-06-08 08:47:02.308781,R2,4,1605,0.25970696,118.9721335,1969-12-31T19:10:18.813868,1620.341304,True,0.0019536023000000236,0.0019536023000000236
2026-06-08 08:48:02.328316,R2,4,1607,0.262148962,121.4441417,1969-12-31T19:11:18.833403,1680.360839,True,0.004395604300000022,0.004395604300000022
2026-06-08 08:49:02.340826,R2,4,1605,0.25970696,118.9721335,1969-12-31T19:12:18.845913,1740.373349,True,0.0019536023000000236,0.0019536023000000236
2026-06-08 08:50:02.357231,R2,4,1604,0.258485958,117.746511,1969-12-31T19:13:18.862318,1800.389754,True,0.0007326003000000525,0.0007326003000000525
